,loss,accuracy,val_loss,val_accuracy
0,1.5446786811982078,0.44636014103889465,1.1450838724165473,0.572519063949585
1,0.7396545665930971,0.7452107071876526,0.9320585905140593,0.6030534505844116
2,0.5656459580436064,0.8026819825172424,0.78512447480937,0.6793892979621887
3,0.43176006151798585,0.8314176201820374,0.6952408988967197,0.7175572514533997
4,0.3784003574044312,0.8582375645637512,0.6566960825264909,0.7175572514533997
5,0.3174906724143302,0.8927202820777893,0.5918766246497176,0.7557252049446106
6,0.30912453056066885,0.8793103694915771,0.5717973800105903,0.7557252049446106
7,0.2668235602849288,0.9061302542686462,0.5963023095640517,0.7709923386573792
8,0.22895729501813764,0.9195402264595032,0.6253216034583463,0.7938931584358215
9,0.2158252556033975,0.9233716726303101,0.5345463042950812,0.7938931584358215
10,0.14952922780851752,0.9521072506904602,0.6583638477871436,0.8015267252922058
11,0.1469529211749519,0.9501915574073792,0.7741967774074496,0.7480915784835815
12,0.1167324348085228,0.9655172228813171,0.6122129441217612,0.8244274854660034
13,0.13227979330724227,0.954023003578186,0.6441825969528606,0.8244274854660034
14,0.0914280472530259,0.9731800556182861,0.6925493574324455,0.8015267252922058
15,0.09763071490487377,0.9655172228813171,0.7496424974831006,0.7862595319747925
16,0.07362684812325399,0.975095808506012,0.8526226268469832,0.7786259651184082
17,0.08866350671055216,0.967432975769043,0.7360988468614243,0.7938931584358215
18,0.07656632351664062,0.969348669052124,0.5894483000267553,0.8396946787834167
19,0.07780847901842375,0.9712643623352051,0.48814636286888413,0.8702290058135986
20,0.07235761004289562,0.975095808506012,0.6381498297662226,0.8320610523223877
21,0.08544193526865536,0.969348669052124,0.6217183761924278,0.8244274854660034
22,0.10971739031802649,0.9636015295982361,0.6081753131997494,0.847328245639801
23,0.05184085580423988,0.984674334526062,0.4531373545413709,0.8702290058135986
24,0.0981380381153975,0.9731800556182861,0.48355168877667143,0.8625954389572144
25,0.04253414104838937,0.9865900278091431,0.4759168379179394,0.8702290058135986
26,0.058497620917771054,0.982758641242981,0.48106828855194206,0.8702290058135986
27,0.03795771900264696,0.9885057210922241,0.4982301244753918,0.8702290058135986
28,0.051222509718803384,0.982758641242981,0.4883197136507689,0.8625954389572144
29,0.04791499373156906,0.975095808506012,0.46577719695695485,0.8549618124961853
30,0.024159626128915625,0.998084306716919,0.5334935484041694,0.8244274854660034
31,0.03509513398996372,0.9885057210922241,0.506724723650299,0.8549618124961853
32,0.03972340318627684,0.9885057210922241,0.5480246967031756,0.8549618124961853
33,0.039593962416805725,0.9885057210922241,0.5877010610722403,0.8320610523223877
