,0,1,2,3,4
0,85.0,3.0,44.0,4.0,0.0
1,12.0,2.0,43.0,8.0,0.0
2,5.0,1.0,380.0,25.0,4.0
3,8.0,2.0,130.0,36.0,0.0
4,2.0,0.0,22.0,0.0,1.0
