,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7976190447807312,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 42}, 'LumB': {'precision': 0.625, 'recall': 0.5555555555555556, 'f1-score': 0.5882352941176471, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6608333333333334, 'recall': 0.6253968253968253, 'f1-score': 0.6369574036511156, 'support': 84}, 'weighted avg': {'precision': 0.7679563492063491, 'recall': 0.7976190476190477, 'f1-score': 0.7782534853021669, 'support': 84}}",0.7361196,100,20,256,100,0.01,0.6,0.8
1,2,0.773809552192688,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.7954545454545454, 'recall': 0.8333333333333334, 'f1-score': 0.8139534883720929, 'support': 42}, 'LumB': {'precision': 0.5909090909090909, 'recall': 0.7222222222222222, 'f1-score': 0.65, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6639393939393938, 'recall': 0.5968253968253968, 'f1-score': 0.6058941459502807, 'support': 84}, 'weighted avg': {'precision': 0.7632395382395382, 'recall': 0.7738095238095238, 'f1-score': 0.7571819987016458, 'support': 84}}",0.7361196,100,20,256,100,0.01,0.6,0.8
2,3,0.7976190447807312,"{'Basal': {'precision': 0.8235294117647058, 'recall': 1.0, 'f1-score': 0.9032258064516129, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.7959183673469388, 'recall': 0.9285714285714286, 'f1-score': 0.8571428571428572, 'support': 42}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5, 'f1-score': 0.5806451612903226, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6623510942838674, 'recall': 0.6285714285714287, 'f1-score': 0.6348694316436252, 'support': 84}, 'weighted avg': {'precision': 0.7668990673192355, 'recall': 0.7976190476190477, 'f1-score': 0.7729774705581158, 'support': 84}}",0.7361196,100,20,256,100,0.01,0.6,0.8
3,4,0.6071428656578064,"{'Basal': {'precision': 0.65, 'recall': 0.9285714285714286, 'f1-score': 0.7647058823529412, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.7741935483870968, 'recall': 0.5714285714285714, 'f1-score': 0.6575342465753424, 'support': 42}, 'LumB': {'precision': 0.3793103448275862, 'recall': 0.6111111111111112, 'f1-score': 0.46808510638297873, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.6071428571428571, 'recall': 0.6071428571428571, 'f1-score': 0.6071428571428571, 'support': 84}, 'macro avg': {'precision': 0.6607007786429365, 'recall': 0.5460317460317461, 'f1-score': 0.5469539359511414, 'support': 84}, 'weighted avg': {'precision': 0.6779013718946978, 'recall': 0.6071428571428571, 'f1-score': 0.6078448063703605, 'support': 84}}",0.7361196,100,20,256,100,0.01,0.6,0.8
4,5,0.761904776096344,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.875, 'recall': 0.8333333333333334, 'f1-score': 0.8536585365853658, 'support': 42}, 'LumB': {'precision': 0.6111111111111112, 'recall': 0.6111111111111112, 'f1-score': 0.6111111111111112, 'support': 18}, 'Normal': {'precision': 0.4, 'recall': 0.6666666666666666, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.6597222222222222, 'recall': 0.6936507936507936, 'f1-score': 0.6662872628726287, 'support': 84}, 'weighted avg': {'precision': 0.768154761904762, 'recall': 0.7619047619047619, 'f1-score': 0.7617499032133178, 'support': 84}}",0.7361196,100,20,256,100,0.01,0.6,0.8
5,6,0.7749999761581421,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 6}, 'LumA': {'precision': 0.9393939393939394, 'recall': 0.7560975609756098, 'f1-score': 0.8378378378378378, 'support': 41}, 'LumB': {'precision': 0.56, 'recall': 0.7777777777777778, 'f1-score': 0.6511627906976745, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.775, 'recall': 0.775, 'f1-score': 0.775, 'support': 80}, 'macro avg': {'precision': 0.712378787878788, 'recall': 0.7067750677506774, 'f1-score': 0.6971104705346887, 'support': 80}, 'weighted avg': {'precision': 0.808220643939394, 'recall': 0.775, 'f1-score': 0.7790931749712825, 'support': 80}}",0.7361196,100,20,256,100,0.01,0.6,0.8
6,7,0.7594936490058899,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 6}, 'LumA': {'precision': 0.8378378378378378, 'recall': 0.7560975609756098, 'f1-score': 0.7948717948717948, 'support': 41}, 'LumB': {'precision': 0.55, 'recall': 0.6470588235294118, 'f1-score': 0.5945945945945946, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.5937580437580439, 'recall': 0.647297943567671, 'f1-score': 0.6174537174537175, 'support': 79}, 'weighted avg': {'precision': 0.750047244351042, 'recall': 0.759493670886076, 'f1-score': 0.7517046187932264, 'support': 79}}",0.7361196,100,20,256,100,0.01,0.6,0.8
7,8,0.746835470199585,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.8461538461538461, 'recall': 0.8048780487804879, 'f1-score': 0.8250000000000001, 'support': 41}, 'LumB': {'precision': 0.5454545454545454, 'recall': 0.7058823529411765, 'f1-score': 0.6153846153846153, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.6516550116550117, 'recall': 0.5354854136776662, 'f1-score': 0.530934065934066, 'support': 79}, 'weighted avg': {'precision': 0.7750848307810333, 'recall': 0.7468354430379747, 'f1-score': 0.73509180692725, 'support': 79}}",0.7361196,100,20,256,100,0.01,0.6,0.8
8,9,0.6582278609275818,"{'Basal': {'precision': 0.631578947368421, 'recall': 0.9230769230769231, 'f1-score': 0.7499999999999999, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.8928571428571429, 'recall': 0.6097560975609756, 'f1-score': 0.7246376811594203, 'support': 41}, 'LumB': {'precision': 0.4230769230769231, 'recall': 0.6470588235294118, 'f1-score': 0.5116279069767442, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6582278481012658, 'recall': 0.6582278481012658, 'f1-score': 0.6582278481012658, 'support': 79}, 'macro avg': {'precision': 0.5495026026604973, 'recall': 0.5693117021667955, 'f1-score': 0.5427076630817783, 'support': 79}, 'weighted avg': {'precision': 0.71911363120557, 'recall': 0.6582278481012658, 'f1-score': 0.6648285532883196, 'support': 79}}",0.7361196,100,20,256,100,0.01,0.6,0.8
9,10,0.6835442781448364,"{'Basal': {'precision': 0.4482758620689655, 'recall': 1.0, 'f1-score': 0.6190476190476191, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.85, 'recall': 0.8292682926829268, 'f1-score': 0.8395061728395061, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.4117647058823529, 'f1-score': 0.5185185185185185, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6835443037974683, 'recall': 0.6835443037974683, 'f1-score': 0.6835443037974683, 'support': 79}, 'macro avg': {'precision': 0.39965517241379306, 'recall': 0.4482065997130559, 'f1-score': 0.39541446208112874, 'support': 79}, 'weighted avg': {'precision': 0.6655390659100829, 'recall': 0.6835443037974683, 'f1-score': 0.6491416069475141, 'support': 79}}",0.7361196,100,20,256,100,0.01,0.6,0.8
