,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.75,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.2857142857142857, 'f1-score': 0.36363636363636365, 'support': 7}, 'LumA': {'precision': 0.711864406779661, 'recall': 1.0, 'f1-score': 0.8316831683168318, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.3333333333333333, 'f1-score': 0.46153846153846156, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.5923728813559321, 'recall': 0.5095238095238096, 'f1-score': 0.5239641912909241, 'support': 84}, 'weighted avg': {'precision': 0.7249798224374495, 'recall': 0.75, 'f1-score': 0.7055395405230389, 'support': 84}}",0.78836423,300,100,256,100,0.001,0,0.8
1,2,0.7976190447807312,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.8444444444444444, 'recall': 0.9047619047619048, 'f1-score': 0.8735632183908046, 'support': 42}, 'LumB': {'precision': 0.6818181818181818, 'recall': 0.8333333333333334, 'f1-score': 0.7499999999999999, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.5785858585858585, 'recall': 0.5619047619047619, 'f1-score': 0.5484674329501915, 'support': 84}, 'weighted avg': {'precision': 0.7544372294372295, 'recall': 0.7976190476190477, 'f1-score': 0.7654397007845284, 'support': 84}}",0.78836423,300,100,256,100,0.001,0,0.8
2,3,0.7857142686843872,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.7241379310344828, 'recall': 1.0, 'f1-score': 0.8400000000000001, 'support': 42}, 'LumB': {'precision': 0.875, 'recall': 0.3888888888888889, 'f1-score': 0.5384615384615385, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.7198275862068966, 'recall': 0.5777777777777777, 'f1-score': 0.6137394457394457, 'support': 84}, 'weighted avg': {'precision': 0.7995689655172414, 'recall': 0.7857142857142857, 'f1-score': 0.7564845031511699, 'support': 84}}",0.78836423,300,100,256,100,0.001,0,0.8
3,4,0.761904776096344,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.7222222222222222, 'recall': 0.9285714285714286, 'f1-score': 0.8125000000000001, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.6301587301587301, 'recall': 0.5571428571428572, 'f1-score': 0.5773051948051948, 'support': 84}, 'weighted avg': {'precision': 0.7390873015873015, 'recall': 0.7619047619047619, 'f1-score': 0.7350378787878789, 'support': 84}}",0.78836423,300,100,256,100,0.001,0,0.8
4,5,0.7857142686843872,"{'Basal': {'precision': 0.8235294117647058, 'recall': 1.0, 'f1-score': 0.9032258064516129, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.7755102040816326, 'recall': 0.9047619047619048, 'f1-score': 0.8351648351648353, 'support': 42}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5, 'f1-score': 0.6206896551724137, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.8167776201389646, 'recall': 0.661904761904762, 'f1-score': 0.6948929824346954, 'support': 84}, 'weighted avg': {'precision': 0.7916045205961172, 'recall': 0.7857142857142857, 'f1-score': 0.7702641722385882, 'support': 84}}",0.78836423,300,100,256,100,0.001,0,0.8
5,6,0.7875000238418579,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8780487804878049, 'f1-score': 0.8571428571428572, 'support': 41}, 'LumB': {'precision': 0.6470588235294118, 'recall': 0.6111111111111112, 'f1-score': 0.6285714285714287, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7875, 'recall': 0.7875, 'f1-score': 0.7875, 'support': 80}, 'macro avg': {'precision': 0.6148023431197166, 'recall': 0.6157806962685012, 'f1-score': 0.6150915750915751, 'support': 80}, 'weighted avg': {'precision': 0.7746580027359782, 'recall': 0.7875, 'f1-score': 0.7807142857142858, 'support': 80}}",0.78836423,300,100,256,100,0.001,0,0.8
6,7,0.797468364238739,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 6}, 'LumA': {'precision': 0.7916666666666666, 'recall': 0.926829268292683, 'f1-score': 0.8539325842696629, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.5294117647058824, 'f1-score': 0.6206896551724139, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6333333333333333, 'recall': 0.627145642497149, 'f1-score': 0.6211149240788915, 'support': 79}, 'weighted avg': {'precision': 0.7842827004219408, 'recall': 0.7974683544303798, 'f1-score': 0.7818397600679515, 'support': 79}}",0.78836423,300,100,256,100,0.001,0,0.8
7,8,0.8354430198669434,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8, 'recall': 0.975609756097561, 'f1-score': 0.8791208791208791, 'support': 41}, 'LumB': {'precision': 0.9, 'recall': 0.5294117647058824, 'f1-score': 0.6666666666666667, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8354430379746836, 'recall': 0.8354430379746836, 'f1-score': 0.8354430379746836, 'support': 79}, 'macro avg': {'precision': 0.7133333333333334, 'recall': 0.6343376374940219, 'f1-score': 0.6548717948717948, 'support': 79}, 'weighted avg': {'precision': 0.8274261603375528, 'recall': 0.8354430379746836, 'f1-score': 0.8132749107432652, 'support': 79}}",0.78836423,300,100,256,100,0.001,0,0.8
8,9,0.7848101258277893,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8181818181818182, 'recall': 0.8780487804878049, 'f1-score': 0.8470588235294119, 'support': 41}, 'LumB': {'precision': 0.625, 'recall': 0.5882352941176471, 'f1-score': 0.6060606060606061, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.6486363636363637, 'recall': 0.6112055328698084, 'f1-score': 0.622052457346575, 'support': 79}, 'weighted avg': {'precision': 0.7667146144994246, 'recall': 0.7848101265822784, 'f1-score': 0.7718392305138396, 'support': 79}}",0.78836423,300,100,256,100,0.001,0,0.8
9,10,0.797468364238739,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.7954545454545454, 'recall': 0.8536585365853658, 'f1-score': 0.8235294117647058, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.47058823529411764, 'f1-score': 0.5517241379310345, 'support': 17}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7448051948051948, 'recall': 0.7648493543758967, 'f1-score': 0.7476433025317406, 'support': 79}, 'weighted avg': {'precision': 0.7934818346210749, 'recall': 0.7974683544303798, 'f1-score': 0.7906649967810006, 'support': 79}}",0.78836423,300,100,256,100,0.001,0,0.8
