,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.773809552192688,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.7777777777777778, 'recall': 1.0, 'f1-score': 0.8750000000000001, 'support': 42}, 'LumB': {'precision': 0.8571428571428571, 'recall': 0.3333333333333333, 'f1-score': 0.48, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6037698412698413, 'recall': 0.5666666666666667, 'f1-score': 0.5586190476190476, 'support': 84}, 'weighted avg': {'precision': 0.7555980725623582, 'recall': 0.7738095238095238, 'f1-score': 0.732420634920635, 'support': 84}}",0.771623,300,100,256,100,0.001,0.2,0.6
1,2,0.8095238208770752,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 42}, 'LumB': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.8297619047619047, 'recall': 0.661904761904762, 'f1-score': 0.6942857142857143, 'support': 84}, 'weighted avg': {'precision': 0.8204365079365078, 'recall': 0.8095238095238095, 'f1-score': 0.7994897959183673, 'support': 84}}",0.771623,300,100,256,100,0.001,0.2,0.6
2,3,0.8452380895614624,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 7}, 'LumA': {'precision': 0.7884615384615384, 'recall': 0.9761904761904762, 'f1-score': 0.8723404255319148, 'support': 42}, 'LumB': {'precision': 0.9, 'recall': 0.5, 'f1-score': 0.6428571428571429, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.8376923076923077, 'recall': 0.7476190476190476, 'f1-score': 0.7756321062704041, 'support': 84}, 'weighted avg': {'precision': 0.8549450549450549, 'recall': 0.8452380952380952, 'f1-score': 0.8320381895863153, 'support': 84}}",0.771623,300,100,256,100,0.001,0.2,0.6
3,4,0.738095223903656,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.7254901960784313, 'recall': 0.8809523809523809, 'f1-score': 0.7956989247311828, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 84}, 'macro avg': {'precision': 0.6008123249299719, 'recall': 0.5476190476190477, 'f1-score': 0.5630358888423405, 'support': 84}, 'weighted avg': {'precision': 0.708578431372549, 'recall': 0.7380952380952381, 'f1-score': 0.7149490294651584, 'support': 84}}",0.771623,300,100,256,100,0.001,0.2,0.6
4,5,0.761904776096344,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.76, 'recall': 0.9047619047619048, 'f1-score': 0.8260869565217391, 'support': 42}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.4444444444444444, 'f1-score': 0.5925925925925926, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.706563492063492, 'recall': 0.6365079365079365, 'f1-score': 0.651354957441914, 'support': 84}, 'weighted avg': {'precision': 0.7713690476190477, 'recall': 0.7619047619047619, 'f1-score': 0.7463768115942029, 'support': 84}}",0.771623,300,100,256,100,0.001,0.2,0.6
5,6,0.7749999761581421,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 6}, 'LumA': {'precision': 0.8974358974358975, 'recall': 0.8536585365853658, 'f1-score': 0.875, 'support': 41}, 'LumB': {'precision': 0.5882352941176471, 'recall': 0.5555555555555556, 'f1-score': 0.5714285714285715, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.775, 'recall': 0.775, 'f1-score': 0.775, 'support': 80}, 'macro avg': {'precision': 0.6714199525964232, 'recall': 0.6997915363769023, 'f1-score': 0.6837912087912088, 'support': 80}, 'weighted avg': {'precision': 0.7776459814695109, 'recall': 0.775, 'f1-score': 0.774948489010989, 'support': 80}}",0.771623,300,100,256,100,0.001,0.2,0.6
6,7,0.7848101258277893,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 6}, 'LumA': {'precision': 0.813953488372093, 'recall': 0.8536585365853658, 'f1-score': 0.8333333333333333, 'support': 41}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5294117647058824, 'f1-score': 0.5806451612903226, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.8113621262458472, 'recall': 0.7458448294890189, 'f1-score': 0.7494623655913978, 'support': 79}, 'weighted avg': {'precision': 0.796210942428193, 'recall': 0.7848101265822784, 'f1-score': 0.7821219545392677, 'support': 79}}",0.771623,300,100,256,100,0.001,0.2,0.6
7,8,0.746835470199585,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.7608695652173914, 'recall': 0.8536585365853658, 'f1-score': 0.8045977011494252, 'support': 41}, 'LumB': {'precision': 0.6153846153846154, 'recall': 0.47058823529411764, 'f1-score': 0.5333333333333333, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.6485841694537346, 'recall': 0.5648493543758967, 'f1-score': 0.5866338259441708, 'support': 79}, 'weighted avg': {'precision': 0.7458716114192173, 'recall': 0.7468354430379747, 'f1-score': 0.7357797593066034, 'support': 79}}",0.771623,300,100,256,100,0.001,0.2,0.6
8,9,0.7215189933776855,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7446808510638298, 'recall': 0.8536585365853658, 'f1-score': 0.7954545454545454, 'support': 41}, 'LumB': {'precision': 0.46153846153846156, 'recall': 0.35294117647058826, 'f1-score': 0.4000000000000001, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.6012438625204582, 'recall': 0.5592686605599088, 'f1-score': 0.5705194805194804, 'support': 79}, 'weighted avg': {'precision': 0.693393275186973, 'recall': 0.7215189873417721, 'f1-score': 0.700715107677133, 'support': 79}}",0.771623,300,100,256,100,0.001,0.2,0.6
9,10,0.7594936490058899,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.782608695652174, 'recall': 0.8780487804878049, 'f1-score': 0.8275862068965518, 'support': 41}, 'LumB': {'precision': 0.6363636363636364, 'recall': 0.4117647058823529, 'f1-score': 0.5, 'support': 17}, 'Normal': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.7071277997364953, 'recall': 0.6579626972740316, 'f1-score': 0.6512315270935962, 'support': 79}, 'weighted avg': {'precision': 0.7679975317289572, 'recall': 0.759493670886076, 'f1-score': 0.7489763255804286, 'support': 79}}",0.771623,300,100,256,100,0.001,0.2,0.6
