,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7857142686843872,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.5714285714285714, 'f1-score': 0.5333333333333333, 'support': 7}, 'LumA': {'precision': 0.8636363636363636, 'recall': 0.9047619047619048, 'f1-score': 0.8837209302325582, 'support': 42}, 'LumB': {'precision': 0.6875, 'recall': 0.6111111111111112, 'f1-score': 0.6470588235294118, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.5835606060606061, 'recall': 0.6031746031746031, 'f1-score': 0.5921329622466469, 'support': 84}, 'weighted avg': {'precision': 0.7652507215007215, 'recall': 0.7857142857142857, 'f1-score': 0.7743856591019194, 'support': 84}}",0.7619681,300,100,256,100,0.001,0.6,0.8
1,2,0.8095238208770752,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.25, 'recall': 0.14285714285714285, 'f1-score': 0.18181818181818182, 'support': 7}, 'LumA': {'precision': 0.9210526315789473, 'recall': 0.8333333333333334, 'f1-score': 0.875, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.8888888888888888, 'f1-score': 0.761904761904762, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.7425438596491227, 'recall': 0.7063492063492063, 'f1-score': 0.7104112554112554, 'support': 84}, 'weighted avg': {'precision': 0.8057644110275688, 'recall': 0.8095238095238095, 'f1-score': 0.8000438054009484, 'support': 84}}",0.7619681,300,100,256,100,0.001,0.6,0.8
2,3,0.7857142686843872,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.8, 'recall': 0.8571428571428571, 'f1-score': 0.8275862068965518, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.8264285714285716, 'recall': 0.7095238095238096, 'f1-score': 0.7327033885654575, 'support': 84}, 'weighted avg': {'precision': 0.7815476190476192, 'recall': 0.7857142857142857, 'f1-score': 0.7755174901726625, 'support': 84}}",0.7619681,300,100,256,100,0.001,0.6,0.8
3,4,0.726190447807312,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.5714285714285714, 'f1-score': 0.5333333333333333, 'support': 7}, 'LumA': {'precision': 0.7906976744186046, 'recall': 0.8095238095238095, 'f1-score': 0.8, 'support': 42}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.4444444444444444, 'f1-score': 0.5, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.6682585825027686, 'recall': 0.6841269841269841, 'f1-score': 0.6733333333333333, 'support': 84}, 'weighted avg': {'precision': 0.7186906739439961, 'recall': 0.7261904761904762, 'f1-score': 0.7198412698412698, 'support': 84}}",0.7619681,300,100,256,100,0.001,0.6,0.8
4,5,0.761904776096344,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.7954545454545454, 'recall': 0.8333333333333334, 'f1-score': 0.8139534883720929, 'support': 42}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5, 'f1-score': 0.5625000000000001, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.7102813852813853, 'recall': 0.7142857142857142, 'f1-score': 0.7095764119601328, 'support': 84}, 'weighted avg': {'precision': 0.7527442795299938, 'recall': 0.7619047619047619, 'f1-score': 0.7544965854558877, 'support': 84}}",0.7619681,300,100,256,100,0.001,0.6,0.8
5,6,0.699999988079071,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 6}, 'LumA': {'precision': 0.9333333333333333, 'recall': 0.6829268292682927, 'f1-score': 0.7887323943661972, 'support': 41}, 'LumB': {'precision': 0.52, 'recall': 0.7222222222222222, 'f1-score': 0.6046511627906976, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7, 'recall': 0.7, 'f1-score': 0.7, 'support': 80}, 'macro avg': {'precision': 0.541948717948718, 'recall': 0.5656451949134876, 'f1-score': 0.5432920960467638, 'support': 80}, 'weighted avg': {'precision': 0.7703333333333333, 'recall': 0.7, 'f1-score': 0.720271863740583, 'support': 80}}",0.7619681,300,100,256,100,0.001,0.6,0.8
6,7,0.7848101258277893,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 6}, 'LumA': {'precision': 0.8292682926829268, 'recall': 0.8292682926829268, 'f1-score': 0.8292682926829268, 'support': 41}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5294117647058824, 'f1-score': 0.5806451612903226, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.7477584204413472, 'recall': 0.8409667807085309, 'f1-score': 0.7753160241279831, 'support': 79}, 'weighted avg': {'precision': 0.7957203134418325, 'recall': 0.7848101265822784, 'f1-score': 0.7833877773240778, 'support': 79}}",0.7619681,300,100,256,100,0.001,0.6,0.8
7,8,0.7721518874168396,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.782608695652174, 'recall': 0.8780487804878049, 'f1-score': 0.8275862068965518, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.4117647058823529, 'f1-score': 0.5185185185185185, 'support': 17}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6965217391304349, 'recall': 0.6912960306073648, 'f1-score': 0.6803897762518453, 'support': 79}, 'weighted avg': {'precision': 0.7686112639882591, 'recall': 0.7721518987341772, 'f1-score': 0.7592520788941567, 'support': 79}}",0.7619681,300,100,256,100,0.001,0.6,0.8
8,9,0.7594936490058899,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.8461538461538461, 'recall': 0.8048780487804879, 'f1-score': 0.8250000000000001, 'support': 41}, 'LumB': {'precision': 0.5789473684210527, 'recall': 0.6470588235294118, 'f1-score': 0.6111111111111113, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6050202429149798, 'recall': 0.608336092410698, 'f1-score': 0.6041053391053391, 'support': 79}, 'weighted avg': {'precision': 0.7561318095628556, 'recall': 0.759493670886076, 'f1-score': 0.7559542075364861, 'support': 79}}",0.7619681,300,100,256,100,0.001,0.6,0.8
9,10,0.7341772317886353,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.8285714285714286, 'recall': 0.7073170731707317, 'f1-score': 0.7631578947368421, 'support': 41}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.5882352941176471, 'f1-score': 0.6896551724137931, 'support': 17}, 'Normal': {'precision': 0.1, 'recall': 0.5, 'f1-score': 0.16666666666666669, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.6815476190476192, 'recall': 0.7257771401243425, 'f1-score': 0.6698729582577132, 'support': 79}, 'weighted avg': {'precision': 0.8088682941531045, 'recall': 0.7341772151898734, 'f1-score': 0.7595204729414108, 'support': 79}}",0.7619681,300,100,256,100,0.001,0.6,0.8
