,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8095238208770752,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.8478260869565217, 'recall': 0.9285714285714286, 'f1-score': 0.8863636363636365, 'support': 42}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.6666666666666666, 'f1-score': 0.6857142857142857, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6107416879795396, 'recall': 0.6190476190476191, 'f1-score': 0.6144155844155845, 'support': 84}, 'weighted avg': {'precision': 0.777554500060894, 'recall': 0.8095238095238095, 'f1-score': 0.7925015460729747, 'support': 84}}",0.78058696,300,100,256,100,0.001,0.4,0.2
1,2,0.8095238208770752,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.4, 'recall': 0.2857142857142857, 'f1-score': 0.3333333333333333, 'support': 7}, 'LumA': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 42}, 'LumB': {'precision': 0.6842105263157895, 'recall': 0.7222222222222222, 'f1-score': 0.7027027027027027, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.7680325814536341, 'recall': 0.711111111111111, 'f1-score': 0.7300643500643501, 'support': 84}, 'weighted avg': {'precision': 0.8019736842105262, 'recall': 0.8095238095238095, 'f1-score': 0.802960102960103, 'support': 84}}",0.78058696,300,100,256,100,0.001,0.4,0.2
2,3,0.7857142686843872,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 42}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5, 'f1-score': 0.5625000000000001, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.7535714285714286, 'recall': 0.6523809523809525, 'f1-score': 0.6846212121212121, 'support': 84}, 'weighted avg': {'precision': 0.7806122448979591, 'recall': 0.7857142857142857, 'f1-score': 0.773205266955267, 'support': 84}}",0.78058696,300,100,256,100,0.001,0.4,0.2
3,4,0.7142857313156128,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.7115384615384616, 'recall': 0.8809523809523809, 'f1-score': 0.7872340425531914, 'support': 42}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.3888888888888889, 'f1-score': 0.4666666666666666, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.6656410256410257, 'recall': 0.5634920634920635, 'f1-score': 0.5900904866715578, 'support': 84}, 'weighted avg': {'precision': 0.6986263736263736, 'recall': 0.7142857142857143, 'f1-score': 0.6906613562519652, 'support': 84}}",0.78058696,300,100,256,100,0.001,0.4,0.2
4,5,0.7857142686843872,"{'Basal': {'precision': 0.8235294117647058, 'recall': 1.0, 'f1-score': 0.9032258064516129, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.7142857142857143, 'f1-score': 0.588235294117647, 'support': 7}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8571428571428571, 'f1-score': 0.8470588235294119, 'support': 42}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5, 'f1-score': 0.6206896551724137, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.7291174397877545, 'recall': 0.7476190476190476, 'f1-score': 0.7251752491875504, 'support': 84}, 'weighted avg': {'precision': 0.7966604189244408, 'recall': 0.7857142857142857, 'f1-score': 0.7799011039343435, 'support': 84}}",0.78058696,300,100,256,100,0.001,0.4,0.2
5,6,0.8125,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 6}, 'LumA': {'precision': 0.9459459459459459, 'recall': 0.8536585365853658, 'f1-score': 0.8974358974358975, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.8125, 'recall': 0.8125, 'f1-score': 0.8125, 'support': 80}, 'macro avg': {'precision': 0.6993082368082367, 'recall': 0.7373983739837398, 'f1-score': 0.7152077807250221, 'support': 80}, 'weighted avg': {'precision': 0.8221856901544402, 'recall': 0.8125, 'f1-score': 0.8142793987621573, 'support': 80}}",0.78058696,300,100,256,100,0.001,0.4,0.2
6,7,0.8227847814559937,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.85, 'recall': 0.8292682926829268, 'f1-score': 0.8395061728395061, 'support': 41}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.7058823529411765, 'f1-score': 0.7058823529411765, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.8227848101265823, 'recall': 0.8227848101265823, 'f1-score': 0.8227848101265823, 'support': 79}, 'macro avg': {'precision': 0.7635574229691877, 'recall': 0.7736967957914873, 'f1-score': 0.7683369644153958, 'support': 79}, 'weighted avg': {'precision': 0.8217902350813744, 'recall': 0.8227848101265823, 'f1-score': 0.8220034380371934, 'support': 79}}",0.78058696,300,100,256,100,0.001,0.4,0.2
7,8,0.797468364238739,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.813953488372093, 'recall': 0.8536585365853658, 'f1-score': 0.8333333333333333, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 17}, 'Normal': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7369665218502428, 'recall': 0.7432807269249163, 'f1-score': 0.7277441077441076, 'support': 79}, 'weighted avg': {'precision': 0.8064905362520906, 'recall': 0.7974683544303798, 'f1-score': 0.7975493329923709, 'support': 79}}",0.78058696,300,100,256,100,0.001,0.4,0.2
8,9,0.7088607549667358,"{'Basal': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.8, 'recall': 0.7804878048780488, 'f1-score': 0.7901234567901235, 'support': 41}, 'LumB': {'precision': 0.5333333333333333, 'recall': 0.47058823529411764, 'f1-score': 0.5, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.5678431372549019, 'recall': 0.5681639259831514, 'f1-score': 0.5634792368125702, 'support': 79}, 'weighted avg': {'precision': 0.7068751551253413, 'recall': 0.7088607594936709, 'f1-score': 0.704540482177613, 'support': 79}}",0.78058696,300,100,256,100,0.001,0.4,0.2
9,10,0.7594936490058899,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8048780487804879, 'recall': 0.8048780487804879, 'f1-score': 0.8048780487804877, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 17}, 'Normal': {'precision': 0.14285714285714285, 'recall': 0.5, 'f1-score': 0.22222222222222224, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.7137228625033504, 'recall': 0.7001912960306074, 'f1-score': 0.6780126467931347, 'support': 79}, 'weighted avg': {'precision': 0.7990680205870079, 'recall': 0.759493670886076, 'f1-score': 0.7716830754805437, 'support': 79}}",0.78058696,300,100,256,100,0.001,0.4,0.2
