,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8214285969734192,"{'Basal': {'precision': 0.8235294117647058, 'recall': 1.0, 'f1-score': 0.9032258064516129, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.8235294117647058, 'recall': 1.0, 'f1-score': 0.9032258064516129, 'support': 42}, 'LumB': {'precision': 0.9, 'recall': 0.5, 'f1-score': 0.6428571428571429, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.6427450980392156, 'recall': 0.6142857142857142, 'f1-score': 0.6129386742289967, 'support': 84}, 'weighted avg': {'precision': 0.7974323062558357, 'recall': 0.8214285714285714, 'f1-score': 0.7911876909572761, 'support': 84}}",0.78319395,300,100,256,100,0.001,0.2,0
1,2,0.7976190447807312,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.8260869565217391, 'recall': 0.9047619047619048, 'f1-score': 0.8636363636363636, 'support': 42}, 'LumB': {'precision': 0.6521739130434783, 'recall': 0.8333333333333334, 'f1-score': 0.7317073170731708, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6813664596273291, 'recall': 0.5619047619047619, 'f1-score': 0.5547830218561927, 'support': 84}, 'weighted avg': {'precision': 0.7908902691511388, 'recall': 0.7976190476190477, 'f1-score': 0.7642078450005279, 'support': 84}}",0.78319395,300,100,256,100,0.001,0.2,0
2,3,0.773809552192688,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 7}, 'LumA': {'precision': 0.78, 'recall': 0.9285714285714286, 'f1-score': 0.8478260869565217, 'support': 42}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.3888888888888889, 'f1-score': 0.4666666666666666, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.7440952380952381, 'recall': 0.6730158730158731, 'f1-score': 0.6989425067685937, 'support': 84}, 'weighted avg': {'precision': 0.759047619047619, 'recall': 0.7738095238095238, 'f1-score': 0.757978977544195, 'support': 84}}",0.78319395,300,100,256,100,0.001,0.2,0
3,4,0.726190447807312,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.7608695652173914, 'recall': 0.8333333333333334, 'f1-score': 0.7954545454545455, 'support': 42}, 'LumB': {'precision': 0.5263157894736842, 'recall': 0.5555555555555556, 'f1-score': 0.5405405405405405, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.7641037376048818, 'recall': 0.5873015873015874, 'f1-score': 0.6265093620266033, 'support': 84}, 'weighted avg': {'precision': 0.7289310232101994, 'recall': 0.7261904761904762, 'f1-score': 0.7141731521041866, 'support': 84}}",0.78319395,300,100,256,100,0.001,0.2,0
4,5,0.773809552192688,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.7755102040816326, 'recall': 0.9047619047619048, 'f1-score': 0.8351648351648353, 'support': 42}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.4444444444444444, 'f1-score': 0.5925925925925926, 'support': 18}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1-score': 0.3333333333333333, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6888321995464853, 'recall': 0.6507936507936509, 'f1-score': 0.6531705331705332, 'support': 84}, 'weighted avg': {'precision': 0.7835884353741497, 'recall': 0.7738095238095238, 'f1-score': 0.7596459096459096, 'support': 84}}",0.78319395,300,100,256,100,0.001,0.2,0
5,6,0.8125,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.925, 'recall': 0.9024390243902439, 'f1-score': 0.9135802469135802, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8125, 'recall': 0.8125, 'f1-score': 0.8125, 'support': 80}, 'macro avg': {'precision': 0.5808333333333333, 'recall': 0.6138211382113821, 'f1-score': 0.5953597275436355, 'support': 80}, 'weighted avg': {'precision': 0.7935937500000001, 'recall': 0.8125, 'f1-score': 0.8013995317156237, 'support': 80}}",0.78319395,300,100,256,100,0.001,0.2,0
6,7,0.7848101258277893,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 0.5555555555555556, 'recall': 0.8333333333333334, 'f1-score': 0.6666666666666667, 'support': 6}, 'LumA': {'precision': 0.8181818181818182, 'recall': 0.8780487804878049, 'f1-score': 0.8470588235294119, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.7965423465423467, 'recall': 0.7173895449361734, 'f1-score': 0.7320784313725489, 'support': 79}, 'weighted avg': {'precision': 0.791958041958042, 'recall': 0.7848101265822784, 'f1-score': 0.7810474063042939, 'support': 79}}",0.78319395,300,100,256,100,0.001,0.2,0
7,8,0.797468364238739,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.7755102040816326, 'recall': 0.926829268292683, 'f1-score': 0.8444444444444446, 'support': 41}, 'LumB': {'precision': 0.875, 'recall': 0.4117647058823529, 'f1-score': 0.56, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7034353741496598, 'recall': 0.6343854615016739, 'f1-score': 0.6484213564213565, 'support': 79}, 'weighted avg': {'precision': 0.8093365194178938, 'recall': 0.7974683544303798, 'f1-score': 0.7806100790910919, 'support': 79}}",0.78319395,300,100,256,100,0.001,0.2,0
8,9,0.7594936490058899,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.7954545454545454, 'recall': 0.8536585365853658, 'f1-score': 0.8235294117647058, 'support': 41}, 'LumB': {'precision': 0.5333333333333333, 'recall': 0.47058823529411764, 'f1-score': 0.5, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6257575757575757, 'recall': 0.616131405657948, 'f1-score': 0.6179526355996944, 'support': 79}, 'weighted avg': {'precision': 0.7351937092443421, 'recall': 0.759493670886076, 'f1-score': 0.7450899807563992, 'support': 79}}",0.78319395,300,100,256,100,0.001,0.2,0
9,10,0.7848101258277893,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8205128205128205, 'recall': 0.7804878048780488, 'f1-score': 0.8, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.5882352941176471, 'f1-score': 0.625, 'support': 17}, 'Normal': {'precision': 0.2, 'recall': 0.5, 'f1-score': 0.28571428571428575, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.7231501831501832, 'recall': 0.7737446197991391, 'f1-score': 0.7347354497354497, 'support': 79}, 'weighted avg': {'precision': 0.8031112347568043, 'recall': 0.7848101265822784, 'f1-score': 0.7913284441765455, 'support': 79}}",0.78319395,300,100,256,100,0.001,0.2,0
