,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8095238208770752,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.9024390243902439, 'recall': 0.8809523809523809, 'f1-score': 0.8915662650602411, 'support': 42}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7222222222222222, 'f1-score': 0.7428571428571428, 'support': 18}, 'Normal': {'precision': 0.25, 'recall': 0.3333333333333333, 'f1-score': 0.28571428571428575, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6792623146819703, 'recall': 0.6873015873015873, 'f1-score': 0.6804377951365903, 'support': 84}, 'weighted avg': {'precision': 0.8149858520644029, 'recall': 0.8095238095238095, 'f1-score': 0.8108973833586571, 'support': 84}}",0.75219864,300,100,256,100,0.001,0.8,0
1,2,0.773809552192688,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.9375, 'recall': 0.7142857142857143, 'f1-score': 0.8108108108108109, 'support': 42}, 'LumB': {'precision': 0.5625, 'recall': 1.0, 'f1-score': 0.72, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.72, 'recall': 0.7047619047619047, 'f1-score': 0.6770433882158019, 'support': 84}, 'weighted avg': {'precision': 0.8103174603174603, 'recall': 0.7738095238095238, 'f1-score': 0.7629387022490471, 'support': 84}}",0.75219864,300,100,256,100,0.001,0.8,0
2,3,0.8095238208770752,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.7916666666666666, 'recall': 0.9047619047619048, 'f1-score': 0.8444444444444444, 'support': 42}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5, 'f1-score': 0.5806451612903226, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.8548901098901098, 'recall': 0.719047619047619, 'f1-score': 0.7495499408513868, 'support': 84}, 'weighted avg': {'precision': 0.8068833943833944, 'recall': 0.8095238095238095, 'f1-score': 0.7968514398714622, 'support': 84}}",0.75219864,300,100,256,100,0.001,0.8,0
3,4,0.6904761791229248,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.7894736842105263, 'recall': 0.7142857142857143, 'f1-score': 0.7500000000000001, 'support': 42}, 'LumB': {'precision': 0.47368421052631576, 'recall': 0.5, 'f1-score': 0.4864864864864865, 'support': 18}, 'Normal': {'precision': 0.42857142857142855, 'recall': 1.0, 'f1-score': 0.6, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.6316791979949875, 'recall': 0.7142857142857143, 'f1-score': 0.6466076421248835, 'support': 84}, 'weighted avg': {'precision': 0.7059911683971835, 'recall': 0.6904761904761905, 'f1-score': 0.6917676296986642, 'support': 84}}",0.75219864,300,100,256,100,0.001,0.8,0
4,5,0.7142857313156128,"{'Basal': {'precision': 0.8, 'recall': 0.8571428571428571, 'f1-score': 0.8275862068965518, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.7142857142857143, 'f1-score': 0.588235294117647, 'support': 7}, 'LumA': {'precision': 0.7659574468085106, 'recall': 0.8571428571428571, 'f1-score': 0.8089887640449439, 'support': 42}, 'LumB': {'precision': 0.7142857142857143, 'recall': 0.2777777777777778, 'f1-score': 0.4, 'support': 18}, 'Normal': {'precision': 0.4, 'recall': 0.6666666666666666, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.636048632218845, 'recall': 0.6746031746031745, 'f1-score': 0.6249620530118285, 'support': 84}, 'weighted avg': {'precision': 0.7253256621797656, 'recall': 0.7142857142857143, 'f1-score': 0.6950164529197964, 'support': 84}}",0.75219864,300,100,256,100,0.001,0.8,0
5,6,0.7749999761581421,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.42857142857142855, 'recall': 0.5, 'f1-score': 0.4615384615384615, 'support': 6}, 'LumA': {'precision': 0.9428571428571428, 'recall': 0.8048780487804879, 'f1-score': 0.868421052631579, 'support': 41}, 'LumB': {'precision': 0.5909090909090909, 'recall': 0.7222222222222222, 'f1-score': 0.65, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.775, 'recall': 0.775, 'f1-score': 0.775, 'support': 80}, 'macro avg': {'precision': 0.5658008658008657, 'recall': 0.605420054200542, 'f1-score': 0.5817061885482938, 'support': 80}, 'weighted avg': {'precision': 0.7891450216450216, 'recall': 0.775, 'f1-score': 0.7768240312319261, 'support': 80}}",0.75219864,300,100,256,100,0.001,0.8,0
6,7,0.7341772317886353,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 6}, 'LumA': {'precision': 0.8484848484848485, 'recall': 0.6829268292682927, 'f1-score': 0.7567567567567567, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.6470588235294118, 'f1-score': 0.5641025641025642, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.7126456876456876, 'recall': 0.8172791818415922, 'f1-score': 0.7516443916443917, 'support': 79}, 'weighted avg': {'precision': 0.764192558496356, 'recall': 0.7341772151898734, 'f1-score': 0.7405377835757583, 'support': 79}}",0.75219864,300,100,256,100,0.001,0.8,0
7,8,0.7848101258277893,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.813953488372093, 'recall': 0.8536585365853658, 'f1-score': 0.8333333333333333, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.5294117647058824, 'f1-score': 0.6206896551724139, 'support': 17}, 'Normal': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.6961240310077519, 'recall': 0.7099473935915829, 'f1-score': 0.6886400955366473, 'support': 79}, 'weighted avg': {'precision': 0.7935286036699049, 'recall': 0.7848101265822784, 'f1-score': 0.7825331950168266, 'support': 79}}",0.75219864,300,100,256,100,0.001,0.8,0
8,9,0.7088607549667358,"{'Basal': {'precision': 0.6666666666666666, 'recall': 0.9230769230769231, 'f1-score': 0.7741935483870968, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.7857142857142857, 'recall': 0.8048780487804879, 'f1-score': 0.7951807228915663, 'support': 41}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.4117647058823529, 'f1-score': 0.4827586206896552, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.5671428571428572, 'recall': 0.5612772688812862, 'f1-score': 0.5558811238482091, 'support': 79}, 'weighted avg': {'precision': 0.7037673297166969, 'recall': 0.7088607594936709, 'f1-score': 0.6992083377588225, 'support': 79}}",0.75219864,300,100,256,100,0.001,0.8,0
9,10,0.7215189933776855,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.8108108108108109, 'recall': 0.7317073170731707, 'f1-score': 0.7692307692307694, 'support': 41}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5294117647058824, 'f1-score': 0.6428571428571428, 'support': 17}, 'Normal': {'precision': 0.1, 'recall': 0.5, 'f1-score': 0.16666666666666669, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.6682985257985259, 'recall': 0.6855571496891439, 'f1-score': 0.6405158060330474, 'support': 79}, 'weighted avg': {'precision': 0.7938586601561285, 'recall': 0.7215189873417721, 'f1-score': 0.7445465199720983, 'support': 79}}",0.75219864,300,100,256,100,0.001,0.8,0
