,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8333333134651184,"{'Basal': {'precision': 0.8235294117647058, 'recall': 1.0, 'f1-score': 0.9032258064516129, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.8367346938775511, 'recall': 0.9761904761904762, 'f1-score': 0.9010989010989012, 'support': 42}, 'LumB': {'precision': 0.9166666666666666, 'recall': 0.6111111111111112, 'f1-score': 0.7333333333333334, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.648719487795118, 'recall': 0.6317460317460317, 'f1-score': 0.6306085312536925, 'support': 84}, 'weighted avg': {'precision': 0.8076063758836869, 'recall': 0.8333333333333334, 'f1-score': 0.8095119933829612, 'support': 84}}",0.77168626,300,100,256,100,0.001,0.4,0.8
1,2,0.8095238208770752,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.875, 'recall': 0.8333333333333334, 'f1-score': 0.8536585365853658, 'support': 42}, 'LumB': {'precision': 0.6071428571428571, 'recall': 0.9444444444444444, 'f1-score': 0.7391304347826088, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6964285714285714, 'recall': 0.6126984126984126, 'f1-score': 0.6074466831624838, 'support': 84}, 'weighted avg': {'precision': 0.8176020408163266, 'recall': 0.8095238095238095, 'f1-score': 0.7889180651640884, 'support': 84}}",0.77168626,300,100,256,100,0.001,0.4,0.8
2,3,0.7976190447807312,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.7454545454545455, 'recall': 0.9761904761904762, 'f1-score': 0.845360824742268, 'support': 42}, 'LumB': {'precision': 0.7, 'recall': 0.3888888888888889, 'f1-score': 0.5, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6890909090909091, 'recall': 0.6158730158730159, 'f1-score': 0.6357388316151202, 'support': 84}, 'weighted avg': {'precision': 0.7727272727272727, 'recall': 0.7976190476190477, 'f1-score': 0.7659343806251022, 'support': 84}}",0.77168626,300,100,256,100,0.001,0.4,0.8
3,4,0.726190447807312,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.8048780487804879, 'recall': 0.7857142857142857, 'f1-score': 0.7951807228915663, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.7377613240418118, 'recall': 0.6904761904761905, 'f1-score': 0.706655192197361, 'support': 84}, 'weighted avg': {'precision': 0.728331881533101, 'recall': 0.7261904761904762, 'f1-score': 0.7253681392235609, 'support': 84}}",0.77168626,300,100,256,100,0.001,0.4,0.8
4,5,0.761904776096344,"{'Basal': {'precision': 0.7777777777777778, 'recall': 1.0, 'f1-score': 0.8750000000000001, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.5714285714285714, 'f1-score': 0.5333333333333333, 'support': 7}, 'LumA': {'precision': 0.85, 'recall': 0.8095238095238095, 'f1-score': 0.8292682926829269, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.5555555555555556, 'f1-score': 0.606060606060606, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.6922222222222222, 'recall': 0.7206349206349206, 'f1-score': 0.7020657797487065, 'support': 84}, 'weighted avg': {'precision': 0.762962962962963, 'recall': 0.7619047619047619, 'f1-score': 0.758591577798895, 'support': 84}}",0.77168626,300,100,256,100,0.001,0.4,0.8
5,6,0.7250000238418579,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 6}, 'LumA': {'precision': 0.9354838709677419, 'recall': 0.7073170731707317, 'f1-score': 0.8055555555555556, 'support': 41}, 'LumB': {'precision': 0.5454545454545454, 'recall': 0.6666666666666666, 'f1-score': 0.6, 'support': 18}, 'Normal': {'precision': 0.2, 'recall': 0.5, 'f1-score': 0.28571428571428575, 'support': 2}, 'micro avg': {'precision': 0.725, 'recall': 0.725, 'f1-score': 0.7250000000000001, 'support': 80}, 'macro avg': {'precision': 0.6091288597550457, 'recall': 0.6747967479674796, 'f1-score': 0.6206782106782106, 'support': 80}, 'weighted avg': {'precision': 0.7764274624805932, 'recall': 0.725, 'f1-score': 0.7367325036075035, 'support': 80}}",0.77168626,300,100,256,100,0.001,0.4,0.8
6,7,0.7721518874168396,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 0.5555555555555556, 'recall': 0.8333333333333334, 'f1-score': 0.6666666666666667, 'support': 6}, 'LumA': {'precision': 0.813953488372093, 'recall': 0.8536585365853658, 'f1-score': 0.8333333333333333, 'support': 41}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5294117647058824, 'f1-score': 0.5806451612903226, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.7858065706902917, 'recall': 0.7125114961556855, 'f1-score': 0.7254623655913978, 'support': 79}, 'weighted avg': {'precision': 0.7791223348332562, 'recall': 0.7721518987341772, 'f1-score': 0.7697590853409554, 'support': 79}}",0.77168626,300,100,256,100,0.001,0.4,0.8
7,8,0.8101266026496887,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8125, 'recall': 0.9512195121951219, 'f1-score': 0.8764044943820225, 'support': 41}, 'LumB': {'precision': 0.8, 'recall': 0.47058823529411764, 'f1-score': 0.5925925925925927, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6849999999999999, 'recall': 0.6176948828311812, 'f1-score': 0.6331097622225093, 'support': 79}, 'weighted avg': {'precision': 0.8034810126582279, 'recall': 0.810126582278481, 'f1-score': 0.7906560855383558, 'support': 79}}",0.77168626,300,100,256,100,0.001,0.4,0.8
8,9,0.7088607549667358,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.75, 'recall': 0.8048780487804879, 'f1-score': 0.7764705882352942, 'support': 41}, 'LumB': {'precision': 0.42857142857142855, 'recall': 0.35294117647058826, 'f1-score': 0.3870967741935484, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.5957142857142856, 'recall': 0.5828458963322665, 'f1-score': 0.5859602257325218, 'support': 79}, 'weighted avg': {'precision': 0.6890596745027124, 'recall': 0.7088607594936709, 'f1-score': 0.6963714161562022, 'support': 79}}",0.77168626,300,100,256,100,0.001,0.4,0.8
9,10,0.7721518874168396,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8536585365853658, 'f1-score': 0.8139534883720929, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.4117647058823529, 'f1-score': 0.5185185185185185, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6526984126984127, 'recall': 0.6530846484935438, 'f1-score': 0.6437023785860995, 'support': 79}, 'weighted avg': {'precision': 0.7721920835844887, 'recall': 0.7721518987341772, 'f1-score': 0.7625808594310213, 'support': 79}}",0.77168626,300,100,256,100,0.001,0.4,0.8
