,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.773809552192688,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.7368421052631579, 'recall': 1.0, 'f1-score': 0.8484848484848484, 'support': 42}, 'LumB': {'precision': 0.8, 'recall': 0.4444444444444444, 'f1-score': 0.5714285714285714, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6264160401002506, 'recall': 0.5317460317460319, 'f1-score': 0.5496969696969696, 'support': 84}, 'weighted avg': {'precision': 0.7501670843776106, 'recall': 0.7738095238095238, 'f1-score': 0.734786641929499, 'support': 84}}",0.7943445,300,100,256,100,0.001,0,0.4
1,2,0.8095238208770752,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.8222222222222222, 'recall': 0.8809523809523809, 'f1-score': 0.8505747126436781, 'support': 42}, 'LumB': {'precision': 0.6818181818181818, 'recall': 0.8333333333333334, 'f1-score': 0.7499999999999999, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6874747474747475, 'recall': 0.6, 'f1-score': 0.6021072796934865, 'support': 84}, 'weighted avg': {'precision': 0.796103896103896, 'recall': 0.8095238095238095, 'f1-score': 0.7839582193030469, 'support': 84}}",0.7943445,300,100,256,100,0.001,0,0.4
2,3,0.8214285969734192,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.7592592592592593, 'recall': 0.9761904761904762, 'f1-score': 0.8541666666666667, 'support': 42}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.4444444444444444, 'f1-score': 0.5925925925925926, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.701058201058201, 'recall': 0.6555555555555556, 'f1-score': 0.6607804232804233, 'support': 84}, 'weighted avg': {'precision': 0.8082010582010581, 'recall': 0.8214285714285714, 'f1-score': 0.7921626984126985, 'support': 84}}",0.7943445,300,100,256,100,0.001,0,0.4
3,4,0.75,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.2857142857142857, 'f1-score': 0.36363636363636365, 'support': 7}, 'LumA': {'precision': 0.7358490566037735, 'recall': 0.9285714285714286, 'f1-score': 0.8210526315789474, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.4444444444444444, 'f1-score': 0.5333333333333333, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.7662174303683738, 'recall': 0.5841269841269843, 'f1-score': 0.6293187514240145, 'support': 84}, 'weighted avg': {'precision': 0.7429245283018867, 'recall': 0.75, 'f1-score': 0.7277341079972659, 'support': 84}}",0.7943445,300,100,256,100,0.001,0,0.4
4,5,0.773809552192688,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.7755102040816326, 'recall': 0.9047619047619048, 'f1-score': 0.8351648351648353, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.5943877551020409, 'recall': 0.5952380952380952, 'f1-score': 0.5879853479853481, 'support': 84}, 'weighted avg': {'precision': 0.7419217687074829, 'recall': 0.7738095238095238, 'f1-score': 0.7493284493284493, 'support': 84}}",0.7943445,300,100,256,100,0.001,0,0.4
5,6,0.824999988079071,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 6}, 'LumA': {'precision': 0.9024390243902439, 'recall': 0.9024390243902439, 'f1-score': 0.9024390243902439, 'support': 41}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.6666666666666666, 'f1-score': 0.6857142857142857, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.825, 'recall': 0.825, 'f1-score': 0.825, 'support': 80}, 'macro avg': {'precision': 0.6073785611805699, 'recall': 0.6471544715447154, 'f1-score': 0.6245089688992127, 'support': 80}, 'weighted avg': {'precision': 0.8097163865546217, 'recall': 0.825, 'f1-score': 0.8161243386243386, 'support': 80}}",0.7943445,300,100,256,100,0.001,0,0.4
6,7,0.797468364238739,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8043478260869565, 'recall': 0.9024390243902439, 'f1-score': 0.8505747126436782, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6326644370122632, 'recall': 0.6556009270499945, 'f1-score': 0.633448275862069, 'support': 79}, 'weighted avg': {'precision': 0.7816138182126074, 'recall': 0.7974683544303798, 'f1-score': 0.7821548086716136, 'support': 79}}",0.7943445,300,100,256,100,0.001,0,0.4
7,8,0.7848101258277893,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.78, 'recall': 0.9512195121951219, 'f1-score': 0.8571428571428571, 'support': 41}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.4117647058823529, 'f1-score': 0.5384615384615384, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.6644967320261438, 'recall': 0.5725968436154949, 'f1-score': 0.5857875457875458, 'support': 79}, 'weighted avg': {'precision': 0.7739670720608919, 'recall': 0.7848101265822784, 'f1-score': 0.7539667083970881, 'support': 79}}",0.7943445,300,100,256,100,0.001,0,0.4
8,9,0.7721518874168396,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8, 'recall': 0.8780487804878049, 'f1-score': 0.8372093023255814, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.5294117647058824, 'f1-score': 0.5625, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.64, 'recall': 0.5994408269874554, 'f1-score': 0.6113704318936877, 'support': 79}, 'weighted avg': {'precision': 0.7518987341772153, 'recall': 0.7721518987341772, 'f1-score': 0.7573536523823542, 'support': 79}}",0.7943445,300,100,256,100,0.001,0,0.4
9,10,0.8354430198669434,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8222222222222222, 'recall': 0.9024390243902439, 'f1-score': 0.8604651162790697, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.5294117647058824, 'f1-score': 0.6206896551724139, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.8354430379746836, 'recall': 0.8354430379746836, 'f1-score': 0.8354430379746836, 'support': 79}, 'macro avg': {'precision': 0.8001587301587302, 'recall': 0.7863701578192253, 'f1-score': 0.7888235468828894, 'support': 79}, 'weighted avg': {'precision': 0.829525818766325, 'recall': 0.8354430379746836, 'f1-score': 0.8272064863783724, 'support': 79}}",0.7943445,300,100,256,100,0.001,0,0.4
