,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8095238208770752,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.803921568627451, 'recall': 0.9761904761904762, 'f1-score': 0.8817204301075269, 'support': 42}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.5555555555555556, 'f1-score': 0.6666666666666667, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6499509803921569, 'recall': 0.6063492063492063, 'f1-score': 0.6163440860215055, 'support': 84}, 'weighted avg': {'precision': 0.7826155462184875, 'recall': 0.8095238095238095, 'f1-score': 0.7837173579109062, 'support': 84}}",0.76513493,300,100,256,100,0.001,0.4,0
1,2,0.7976190447807312,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.9166666666666666, 'recall': 0.7857142857142857, 'f1-score': 0.8461538461538461, 'support': 42}, 'LumB': {'precision': 0.5862068965517241, 'recall': 0.9444444444444444, 'f1-score': 0.7234042553191489, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.8205747126436782, 'recall': 0.7079365079365079, 'f1-score': 0.6903484019037944, 'support': 84}, 'weighted avg': {'precision': 0.846647509578544, 'recall': 0.7976190476190477, 'f1-score': 0.7836545180180543, 'support': 84}}",0.76513493,300,100,256,100,0.001,0.4,0
2,3,0.8333333134651184,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 7}, 'LumA': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 42}, 'LumB': {'precision': 0.7142857142857143, 'recall': 0.5555555555555556, 'f1-score': 0.6250000000000001, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8920238095238096, 'recall': 0.7349206349206349, 'f1-score': 0.7760521662245801, 'support': 84}, 'weighted avg': {'precision': 0.8339143990929705, 'recall': 0.8333333333333334, 'f1-score': 0.8229616647720096, 'support': 84}}",0.76513493,300,100,256,100,0.001,0.4,0
3,4,0.75,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8333333333333334, 'f1-score': 0.8045977011494253, 'support': 42}, 'LumB': {'precision': 0.5882352941176471, 'recall': 0.5555555555555556, 'f1-score': 0.5714285714285715, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.7798692810457516, 'recall': 0.6444444444444446, 'f1-score': 0.6775925224201087, 'support': 84}, 'weighted avg': {'precision': 0.7506535947712417, 'recall': 0.75, 'f1-score': 0.7433123116620655, 'support': 84}}",0.76513493,300,100,256,100,0.001,0.4,0
4,5,0.7857142686843872,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.5555555555555556, 'recall': 0.7142857142857143, 'f1-score': 0.6250000000000001, 'support': 7}, 'LumA': {'precision': 0.8181818181818182, 'recall': 0.8571428571428571, 'f1-score': 0.8372093023255814, 'support': 42}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.5555555555555556, 'f1-score': 0.6666666666666667, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.7372474747474748, 'recall': 0.7444444444444444, 'f1-score': 0.7324418604651164, 'support': 84}, 'weighted avg': {'precision': 0.7931848244348245, 'recall': 0.7857142857142857, 'f1-score': 0.7817990956072352, 'support': 84}}",0.76513493,300,100,256,100,0.001,0.4,0
5,6,0.6625000238418579,"{'Basal': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 6}, 'LumA': {'precision': 0.9285714285714286, 'recall': 0.6341463414634146, 'f1-score': 0.7536231884057972, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.6111111111111112, 'f1-score': 0.55, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6625, 'recall': 0.6625, 'f1-score': 0.6625, 'support': 80}, 'macro avg': {'precision': 0.5268907563025211, 'recall': 0.5670002084636232, 'f1-score': 0.5350103519668737, 'support': 80}, 'weighted avg': {'precision': 0.7405987394957984, 'recall': 0.6625, 'f1-score': 0.6828390269151139, 'support': 80}}",0.76513493,300,100,256,100,0.001,0.4,0
6,7,0.746835470199585,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 0.5555555555555556, 'recall': 0.8333333333333334, 'f1-score': 0.6666666666666667, 'support': 6}, 'LumA': {'precision': 0.8378378378378378, 'recall': 0.7560975609756098, 'f1-score': 0.7948717948717948, 'support': 41}, 'LumB': {'precision': 0.5789473684210527, 'recall': 0.6470588235294118, 'f1-score': 0.6111111111111113, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.6778014856962226, 'recall': 0.7165287127984402, 'f1-score': 0.6905299145299145, 'support': 79}, 'weighted avg': {'precision': 0.7651070457532817, 'recall': 0.7468354430379747, 'f1-score': 0.75213458833712, 'support': 79}}",0.76513493,300,100,256,100,0.001,0.4,0
7,8,0.797468364238739,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7755102040816326, 'recall': 0.926829268292683, 'f1-score': 0.8444444444444446, 'support': 41}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.47058823529411764, 'f1-score': 0.6153846153846153, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7062131519274376, 'recall': 0.6128168340506934, 'f1-score': 0.6376800976800977, 'support': 79}, 'weighted avg': {'precision': 0.8123252676598066, 'recall': 0.7974683544303798, 'f1-score': 0.784242901964421, 'support': 79}}",0.76513493,300,100,256,100,0.001,0.4,0
8,9,0.7088607549667358,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7674418604651163, 'recall': 0.8048780487804879, 'f1-score': 0.7857142857142858, 'support': 41}, 'LumB': {'precision': 0.4666666666666667, 'recall': 0.4117647058823529, 'f1-score': 0.43749999999999994, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.5968217054263566, 'recall': 0.5612772688812862, 'f1-score': 0.5701600985221675, 'support': 79}, 'weighted avg': {'precision': 0.6980816406633303, 'recall': 0.7088607594936709, 'f1-score': 0.698865903847353, 'support': 79}}",0.76513493,300,100,256,100,0.001,0.4,0
9,10,0.7594936490058899,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8095238095238095, 'recall': 0.8292682926829268, 'f1-score': 0.8192771084337348, 'support': 41}, 'LumB': {'precision': 0.6363636363636364, 'recall': 0.4117647058823529, 'f1-score': 0.5, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6082251082251082, 'recall': 0.6482065997130559, 'f1-score': 0.6164480142793396, 'support': 79}, 'weighted avg': {'precision': 0.7605074250643871, 'recall': 0.759493670886076, 'f1-score': 0.7520111387886285, 'support': 79}}",0.76513493,300,100,256,100,0.001,0.4,0
