,0,1,2,3,4
0,127.0,2.0,1.0,0.0,6.0
1,5.0,38.0,6.0,14.0,2.0
2,0.0,4.0,379.0,25.0,7.0
3,0.0,3.0,52.0,120.0,1.0
4,3.0,0.0,10.0,0.0,12.0
