,0,1,2,3,4
0,132.0,3.0,1.0,0.0,0.0
1,0.0,50.0,5.0,9.0,1.0
2,0.0,2.0,384.0,27.0,2.0
3,0.0,4.0,40.0,132.0,0.0
4,3.0,2.0,11.0,1.0,8.0
