,0,1,2,3,4
0,131.0,5.0,0.0,0.0,0.0
1,1.0,54.0,5.0,5.0,0.0
2,1.0,6.0,370.0,36.0,2.0
3,1.0,10.0,37.0,128.0,0.0
4,5.0,2.0,11.0,1.0,6.0
