,0,1,2,3,4
0,98.0,7.0,22.0,8.0,0.0
1,1.0,12.0,36.0,16.0,0.0
2,3.0,1.0,403.0,8.0,0.0
3,3.0,5.0,118.0,50.0,0.0
4,2.0,1.0,22.0,0.0,0.0
