,0,1,2,3,4
0,131.0,0.0,1.0,2.0,1.0
1,13.0,31.0,2.0,18.0,1.0
2,9.0,4.0,326.0,72.0,4.0
3,15.0,2.0,48.0,109.0,2.0
4,9.0,0.0,12.0,0.0,4.0
