,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8452380895614624,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.625, 'recall': 0.7142857142857143, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8695652173913043, 'recall': 0.9523809523809523, 'f1-score': 0.909090909090909, 'support': 42}, 'LumB': {'precision': 0.7333333333333333, 'recall': 0.6111111111111112, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.8455797101449274, 'recall': 0.7222222222222223, 'f1-score': 0.7484848484848483, 'support': 84}, 'weighted avg': {'precision': 0.846389751552795, 'recall': 0.8452380952380952, 'f1-score': 0.8374819624819624, 'support': 84}}",0.86531717,300,100,64,100,0.001,0.8,0.8
1,2,0.8928571343421936,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 42}, 'LumB': {'precision': 0.7727272727272727, 'recall': 0.9444444444444444, 'f1-score': 0.85, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.8928571428571429, 'recall': 0.8928571428571429, 'f1-score': 0.8928571428571429, 'support': 84}, 'macro avg': {'precision': 0.8402597402597403, 'recall': 0.7698412698412699, 'f1-score': 0.7949735449735449, 'support': 84}, 'weighted avg': {'precision': 0.8977272727272727, 'recall': 0.8928571428571429, 'f1-score': 0.8906525573192241, 'support': 84}}",0.86531717,300,100,64,100,0.001,0.8,0.8
2,3,0.9166666865348816,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 7}, 'LumA': {'precision': 0.8913043478260869, 'recall': 0.9761904761904762, 'f1-score': 0.9318181818181818, 'support': 42}, 'LumB': {'precision': 0.9285714285714286, 'recall': 0.7222222222222222, 'f1-score': 0.8125000000000001, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.9166666666666666, 'recall': 0.9166666666666666, 'f1-score': 0.9166666666666666, 'support': 84}, 'macro avg': {'precision': 0.9389751552795031, 'recall': 0.8730158730158731, 'f1-score': 0.895530303030303, 'support': 84}, 'weighted avg': {'precision': 0.9199293847973972, 'recall': 0.9166666666666666, 'f1-score': 0.9130321067821069, 'support': 84}}",0.86531717,300,100,64,100,0.001,0.8,0.8
3,4,0.7976190447807312,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.8, 'recall': 0.8571428571428571, 'f1-score': 0.8275862068965518, 'support': 42}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.6666666666666666, 'f1-score': 0.6857142857142857, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.8211764705882354, 'recall': 0.6857142857142857, 'f1-score': 0.7188404698749526, 'support': 84}, 'weighted avg': {'precision': 0.7980859010270775, 'recall': 0.7976190476190477, 'f1-score': 0.7907906133275592, 'support': 84}}",0.86531717,300,100,64,100,0.001,0.8,0.8
4,5,0.8571428656578064,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.625, 'recall': 0.7142857142857143, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8478260869565217, 'recall': 0.9285714285714286, 'f1-score': 0.8863636363636365, 'support': 42}, 'LumB': {'precision': 0.9166666666666666, 'recall': 0.6111111111111112, 'f1-score': 0.7333333333333334, 'support': 18}, 'Normal': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 3}, 'micro avg': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 84}, 'macro avg': {'precision': 0.8278985507246375, 'recall': 0.850793650793651, 'f1-score': 0.8287012987012986, 'support': 84}, 'weighted avg': {'precision': 0.8658773291925466, 'recall': 0.8571428571428571, 'f1-score': 0.8531591424448567, 'support': 84}}",0.86531717,300,100,64,100,0.001,0.8,0.8
5,6,0.9259259104728699,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.9111111111111111, 'recall': 1.0, 'f1-score': 0.9534883720930233, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.9259259259259259, 'recall': 0.9259259259259259, 'f1-score': 0.9259259259259259, 'support': 81}, 'macro avg': {'precision': 0.7355555555555555, 'recall': 0.7333333333333334, 'f1-score': 0.7322859711793153, 'support': 81}, 'weighted avg': {'precision': 0.9064471879286693, 'recall': 0.9259259259259259, 'f1-score': 0.9132580370217365, 'support': 81}}",0.86531717,300,100,64,100,0.001,0.8,0.8
6,7,0.8481012582778931,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.9, 'recall': 0.8780487804878049, 'f1-score': 0.888888888888889, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.7058823529411765, 'f1-score': 0.7272727272727272, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.7966666666666666, 'recall': 0.8860169959165656, 'f1-score': 0.8265656565656565, 'support': 79}, 'weighted avg': {'precision': 0.860548523206751, 'recall': 0.8481012658227848, 'f1-score': 0.8496803477816137, 'support': 79}}",0.86531717,300,100,64,100,0.001,0.8,0.8
7,8,0.8354430198669434,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 41}, 'LumB': {'precision': 0.6842105263157895, 'recall': 0.7647058823529411, 'f1-score': 0.7222222222222222, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8354430379746836, 'recall': 0.8354430379746836, 'f1-score': 0.8354430379746836, 'support': 79}, 'macro avg': {'precision': 0.6637339126427702, 'recall': 0.6798329838502004, 'f1-score': 0.6713362518240567, 'support': 79}, 'weighted avg': {'precision': 0.8181212524983345, 'recall': 0.8354430379746836, 'f1-score': 0.8263009845288326, 'support': 79}}",0.86531717,300,100,64,100,0.001,0.8,0.8
8,9,0.8734177350997925,"{'Basal': {'precision': 1.0, 'recall': 0.9230769230769231, 'f1-score': 0.9600000000000001, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 41}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.8618842659014826, 'recall': 0.9131663171835338, 'f1-score': 0.8805509325681491, 'support': 79}, 'weighted avg': {'precision': 0.8776371308016877, 'recall': 0.8734177215189873, 'f1-score': 0.8744303797468355, 'support': 79}}",0.86531717,300,100,64,100,0.001,0.8,0.8
9,10,0.8607594966888428,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 6}, 'LumA': {'precision': 0.8837209302325582, 'recall': 0.926829268292683, 'f1-score': 0.9047619047619047, 'support': 41}, 'LumB': {'precision': 0.8571428571428571, 'recall': 0.7058823529411765, 'f1-score': 0.7741935483870968, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.6767441860465117, 'recall': 0.6932089909134386, 'f1-score': 0.6822298370685468, 'support': 79}, 'weighted avg': {'precision': 0.8501408806089408, 'recall': 0.8607594936708861, 'f1-score': 0.8530434373635678, 'support': 79}}",0.86531717,300,100,64,100,0.001,0.8,0.8
