,0,1,2,3,4
0,96.0,0.0,23.0,16.0,0.0
1,9.0,1.0,34.0,21.0,0.0
2,3.0,0.0,384.0,28.0,0.0
3,8.0,0.0,112.0,56.0,0.0
4,3.0,0.0,22.0,0.0,0.0
