,0,1,2,3,4
0,129.0,5.0,1.0,0.0,0.0
1,0.0,52.0,2.0,11.0,0.0
2,0.0,3.0,389.0,22.0,1.0
3,0.0,5.0,44.0,127.0,0.0
4,3.0,2.0,9.0,0.0,11.0
