,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.5,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5857142857142857, 'recall': 0.9761904761904762, 'f1-score': 0.7321428571428572, 'support': 42}, 'LumB': {'precision': 0.08333333333333333, 'recall': 0.05555555555555555, 'f1-score': 0.06666666666666667, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.13380952380952382, 'recall': 0.20634920634920634, 'f1-score': 0.15976190476190477, 'support': 84}, 'weighted avg': {'precision': 0.3107142857142857, 'recall': 0.5, 'f1-score': 0.3803571428571429, 'support': 84}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.5357142686843872,"{'Basal': {'precision': 1.0, 'recall': 0.21428571428571427, 'f1-score': 0.35294117647058826, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5185185185185185, 'recall': 1.0, 'f1-score': 0.6829268292682926, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5357142857142857, 'recall': 0.5357142857142857, 'f1-score': 0.5357142857142857, 'support': 84}, 'macro avg': {'precision': 0.3037037037037037, 'recall': 0.24285714285714283, 'f1-score': 0.2071736011477762, 'support': 84}, 'weighted avg': {'precision': 0.4259259259259259, 'recall': 0.5357142857142857, 'f1-score': 0.40028694404591103, 'support': 84}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.5714285969734192,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.42857142857142855, 'f1-score': 0.5714285714285714, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5454545454545454, 'recall': 1.0, 'f1-score': 0.7058823529411764, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 84}, 'macro avg': {'precision': 0.2805194805194805, 'recall': 0.2857142857142857, 'f1-score': 0.25546218487394956, 'support': 84}, 'weighted avg': {'precision': 0.41558441558441556, 'recall': 0.5714285714285714, 'f1-score': 0.4481792717086834, 'support': 84}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.5595238208770752,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 42}, 'LumB': {'precision': 0.35714285714285715, 'recall': 0.2777777777777778, 'f1-score': 0.31250000000000006, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5595238095238095, 'recall': 0.5595238095238095, 'f1-score': 0.5595238095238095, 'support': 84}, 'macro avg': {'precision': 0.19142857142857142, 'recall': 0.25555555555555554, 'f1-score': 0.2125, 'support': 84}, 'weighted avg': {'precision': 0.3765306122448979, 'recall': 0.5595238095238095, 'f1-score': 0.4419642857142857, 'support': 84}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.5833333134651184,"{'Basal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5526315789473685, 'recall': 1.0, 'f1-score': 0.711864406779661, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5833333333333334, 'recall': 0.5833333333333334, 'f1-score': 0.5833333333333334, 'support': 84}, 'macro avg': {'precision': 0.3105263157894737, 'recall': 0.3, 'f1-score': 0.27570621468926554, 'support': 84}, 'weighted avg': {'precision': 0.4429824561403509, 'recall': 0.5833333333333334, 'f1-score': 0.4670433145009416, 'support': 84}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.512499988079071,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5125, 'recall': 1.0, 'f1-score': 0.6776859504132231, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5125, 'recall': 0.5125, 'f1-score': 0.5125, 'support': 80}, 'macro avg': {'precision': 0.1025, 'recall': 0.2, 'f1-score': 0.13553719008264462, 'support': 80}, 'weighted avg': {'precision': 0.26265625, 'recall': 0.5125, 'f1-score': 0.34731404958677686, 'support': 80}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.6329113841056824,"{'Basal': {'precision': 1.0, 'recall': 0.6923076923076923, 'f1-score': 0.8181818181818181, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5942028985507246, 'recall': 1.0, 'f1-score': 0.7454545454545455, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6329113924050633, 'recall': 0.6329113924050633, 'f1-score': 0.6329113924050633, 'support': 79}, 'macro avg': {'precision': 0.3188405797101449, 'recall': 0.3384615384615385, 'f1-score': 0.3127272727272727, 'support': 79}, 'weighted avg': {'precision': 0.4729407448174647, 'recall': 0.6329113924050633, 'f1-score': 0.5215189873417722, 'support': 79}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.607594907283783,"{'Basal': {'precision': 0.7777777777777778, 'recall': 0.5384615384615384, 'f1-score': 0.6363636363636364, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6029411764705882, 'recall': 1.0, 'f1-score': 0.7522935779816513, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6075949367088608, 'recall': 0.6075949367088608, 'f1-score': 0.6075949367088608, 'support': 79}, 'macro avg': {'precision': 0.2761437908496732, 'recall': 0.30769230769230765, 'f1-score': 0.2777314428690575, 'support': 79}, 'weighted avg': {'precision': 0.44090758666335733, 'recall': 0.6075949367088608, 'f1-score': 0.4951489110123415, 'support': 79}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.6708860993385315,"{'Basal': {'precision': 0.7333333333333333, 'recall': 0.8461538461538461, 'f1-score': 0.7857142857142856, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6909090909090909, 'recall': 0.926829268292683, 'f1-score': 0.7916666666666667, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.23529411764705882, 'f1-score': 0.3478260869565218, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6708860759493671, 'recall': 0.6708860759493671, 'f1-score': 0.6708860759493671, 'support': 79}, 'macro avg': {'precision': 0.41818181818181815, 'recall': 0.4016554464187176, 'f1-score': 0.3850414078674948, 'support': 79}, 'weighted avg': {'precision': 0.6227080935941695, 'recall': 0.6708860759493671, 'f1-score': 0.6150083864035433, 'support': 79}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.5443037748336792,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5540540540540541, 'recall': 1.0, 'f1-score': 0.7130434782608697, 'support': 41}, 'LumB': {'precision': 0.4, 'recall': 0.11764705882352941, 'f1-score': 0.1818181818181818, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5443037974683544, 'recall': 0.5443037974683544, 'f1-score': 0.5443037974683544, 'support': 79}, 'macro avg': {'precision': 0.1908108108108108, 'recall': 0.2235294117647059, 'f1-score': 0.17897233201581028, 'support': 79}, 'weighted avg': {'precision': 0.3736229900786863, 'recall': 0.5443037974683544, 'f1-score': 0.4091859708810727, 'support': 79}}",0.5718196,300,100,64,100,0.001,0,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
