,0,1,2,3,4
0,130.0,4.0,1.0,0.0,0.0
1,0.0,50.0,3.0,11.0,1.0
2,0.0,4.0,386.0,22.0,3.0
3,0.0,4.0,51.0,121.0,0.0
4,3.0,2.0,7.0,1.0,12.0
