,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.7621951103210449,0.752439,300,100,50,100,0.001,0.6,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.7300613522529602,0.752439,300,100,50,100,0.001,0.6,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.7177914381027222,0.752439,300,100,50,100,0.001,0.6,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.7730061411857605,0.752439,300,100,50,100,0.001,0.6,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.7791411280632019,0.752439,300,100,50,100,0.001,0.6,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
