,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.6402438879013062,0.7133249,300,100,50,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.6625766754150391,0.7133249,300,100,50,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.6687116622924805,0.7133249,300,100,50,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8343558311462402,0.7133249,300,100,50,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.7607361674308777,0.7133249,300,100,50,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
