,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.8478260869565217, 'recall': 0.9285714285714286, 'f1-score': 0.8863636363636365, 'support': 42}, 'LumB': {'precision': 0.6875, 'recall': 0.6111111111111112, 'f1-score': 0.6470588235294118, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8499223602484471, 'recall': 0.7174603174603176, 'f1-score': 0.7495416348357525, 'support': 84}, 'weighted avg': {'precision': 0.8331392339544512, 'recall': 0.8333333333333334, 'f1-score': 0.8258848994143112, 'support': 84}}",0.8356021,300,100,64,100,0.001,0.4,0.8
1,2,0.8571428656578064,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8478260869565217, 'recall': 0.9285714285714286, 'f1-score': 0.8863636363636365, 'support': 42}, 'LumB': {'precision': 0.8, 'recall': 0.8888888888888888, 'f1-score': 0.8421052631578948, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 84}, 'macro avg': {'precision': 0.6895652173913044, 'recall': 0.6634920634920636, 'f1-score': 0.6716197058302322, 'support': 84}, 'weighted avg': {'precision': 0.8286749482401657, 'recall': 0.8571428571428571, 'f1-score': 0.8396823287174167, 'support': 84}}",0.8356021,300,100,64,100,0.001,0.4,0.8
2,3,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.82, 'recall': 0.9761904761904762, 'f1-score': 0.8913043478260869, 'support': 42}, 'LumB': {'precision': 0.7692307692307693, 'recall': 0.5555555555555556, 'f1-score': 0.6451612903225806, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8178461538461537, 'recall': 0.7396825396825396, 'f1-score': 0.7596259799625859, 'support': 84}, 'weighted avg': {'precision': 0.8426923076923076, 'recall': 0.8333333333333334, 'f1-score': 0.8254090728711713, 'support': 84}}",0.8356021,300,100,64,100,0.001,0.4,0.8
3,4,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8444444444444444, 'recall': 0.9047619047619048, 'f1-score': 0.8735632183908046, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8622222222222222, 'recall': 0.7619047619047619, 'f1-score': 0.8013793103448276, 'support': 84}, 'weighted avg': {'precision': 0.834126984126984, 'recall': 0.8333333333333334, 'f1-score': 0.8304324028461961, 'support': 84}}",0.8356021,300,100,64,100,0.001,0.4,0.8
4,5,0.8452380895614624,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.8076923076923077, 'recall': 1.0, 'f1-score': 0.8936170212765957, 'support': 42}, 'LumB': {'precision': 0.9166666666666666, 'recall': 0.6111111111111112, 'f1-score': 0.7333333333333334, 'support': 18}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1-score': 0.3333333333333333, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.8115384615384615, 'recall': 0.7031746031746031, 'f1-score': 0.7433387888707037, 'support': 84}, 'weighted avg': {'precision': 0.8621794871794873, 'recall': 0.8452380952380952, 'f1-score': 0.8391467279765152, 'support': 84}}",0.8356021,300,100,64,100,0.001,0.4,0.8
5,6,0.862500011920929,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.9230769230769231, 'recall': 0.8780487804878049, 'f1-score': 0.9, 'support': 41}, 'LumB': {'precision': 0.6956521739130435, 'recall': 0.8888888888888888, 'f1-score': 0.7804878048780488, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8625, 'recall': 0.8625, 'f1-score': 0.8625, 'support': 80}, 'macro avg': {'precision': 0.6837458193979933, 'recall': 0.686720867208672, 'f1-score': 0.6815521064301551, 'support': 80}, 'weighted avg': {'precision': 0.8520986622073579, 'recall': 0.8625, 'f1-score': 0.8539052106430155, 'support': 80}}",0.8356021,300,100,64,100,0.001,0.4,0.8
6,7,0.8101266026496887,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7843137254901961, 'recall': 0.975609756097561, 'f1-score': 0.8695652173913043, 'support': 41}, 'LumB': {'precision': 0.875, 'recall': 0.4117647058823529, 'f1-score': 0.56, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6651960784313725, 'recall': 0.646705661626752, 'f1-score': 0.6292463768115942, 'support': 79}, 'weighted avg': {'precision': 0.810529908165798, 'recall': 0.810126582278481, 'f1-score': 0.7834030453127867, 'support': 79}}",0.8356021,300,100,64,100,0.001,0.4,0.8
7,8,0.8101266026496887,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.78, 'recall': 0.9512195121951219, 'f1-score': 0.8571428571428571, 'support': 41}, 'LumB': {'precision': 0.8, 'recall': 0.47058823529411764, 'f1-score': 0.5925925925925927, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6672820512820513, 'recall': 0.6356436007798992, 'f1-score': 0.6412291412291412, 'support': 79}, 'weighted avg': {'precision': 0.7921518987341772, 'recall': 0.810126582278481, 'f1-score': 0.7875560913535596, 'support': 79}}",0.8356021,300,100,64,100,0.001,0.4,0.8
8,9,0.8227847814559937,"{'Basal': {'precision': 1.0, 'recall': 0.9230769230769231, 'f1-score': 0.9600000000000001, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.7547169811320755, 'recall': 0.975609756097561, 'f1-score': 0.851063829787234, 'support': 41}, 'LumB': {'precision': 0.875, 'recall': 0.4117647058823529, 'f1-score': 0.56, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.8227848101265823, 'recall': 0.8227848101265823, 'f1-score': 0.8227848101265823, 'support': 79}, 'macro avg': {'precision': 0.9259433962264151, 'recall': 0.728756943678034, 'f1-score': 0.789364281108962, 'support': 79}, 'weighted avg': {'precision': 0.8458024838786722, 'recall': 0.8227848101265823, 'f1-score': 0.8060948836601949, 'support': 79}}",0.8356021,300,100,64,100,0.001,0.4,0.8
9,10,0.8481012582778931,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.9230769230769231, 'recall': 0.8780487804878049, 'f1-score': 0.9, 'support': 41}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.8235294117647058, 'f1-score': 0.7999999999999999, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.6592185592185592, 'recall': 0.6736489717838354, 'f1-score': 0.6659259259259259, 'support': 79}, 'weighted avg': {'precision': 0.8498709448076537, 'recall': 0.8481012658227848, 'f1-score': 0.8483356774496015, 'support': 79}}",0.8356021,300,100,64,100,0.001,0.4,0.8
