,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.773809552192688,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.7222222222222222, 'recall': 0.9285714285714286, 'f1-score': 0.8125000000000001, 'support': 42}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.5555555555555556, 'f1-score': 0.6666666666666667, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6311111111111112, 'recall': 0.553968253968254, 'f1-score': 0.5689367816091954, 'support': 84}, 'weighted avg': {'precision': 0.7507936507936508, 'recall': 0.7738095238095238, 'f1-score': 0.7433600164203613, 'support': 84}}",0.776849,300,100,64,100,0.001,0.6,0.6
1,2,0.8095238208770752,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.9459459459459459, 'recall': 0.8333333333333334, 'f1-score': 0.8860759493670887, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.7091891891891893, 'recall': 0.6476190476190476, 'f1-score': 0.6442522269104548, 'support': 84}, 'weighted avg': {'precision': 0.8277348777348776, 'recall': 0.8095238095238095, 'f1-score': 0.7970503203625566, 'support': 84}}",0.776849,300,100,64,100,0.001,0.6,0.6
2,3,0.773809552192688,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.8461538461538461, 'recall': 0.7857142857142857, 'f1-score': 0.8148148148148148, 'support': 42}, 'LumB': {'precision': 0.5357142857142857, 'recall': 0.8333333333333334, 'f1-score': 0.6521739130434783, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6763736263736264, 'recall': 0.6095238095238096, 'f1-score': 0.6133977455716586, 'support': 84}, 'weighted avg': {'precision': 0.7878728414442701, 'recall': 0.7738095238095238, 'f1-score': 0.763825626869105, 'support': 84}}",0.776849,300,100,64,100,0.001,0.6,0.6
3,4,0.6904761791229248,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7291666666666666, 'recall': 0.8333333333333334, 'f1-score': 0.7777777777777777, 'support': 42}, 'LumB': {'precision': 0.47368421052631576, 'recall': 0.5, 'f1-score': 0.4864864864864865, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.4155701754385965, 'recall': 0.4666666666666667, 'f1-score': 0.4395195195195195, 'support': 84}, 'weighted avg': {'precision': 0.611920426065163, 'recall': 0.6904761904761905, 'f1-score': 0.6486915486915488, 'support': 84}}",0.776849,300,100,64,100,0.001,0.6,0.6
4,5,0.8452380895614624,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 42}, 'LumB': {'precision': 0.7894736842105263, 'recall': 0.8333333333333334, 'f1-score': 0.8108108108108109, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.6678947368421053, 'recall': 0.6380952380952382, 'f1-score': 0.6436668643565195, 'support': 84}, 'weighted avg': {'precision': 0.8205618212197161, 'recall': 0.8452380952380952, 'f1-score': 0.8283951214985696, 'support': 84}}",0.776849,300,100,64,100,0.001,0.6,0.6
5,6,0.824999988079071,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8809523809523809, 'recall': 0.9024390243902439, 'f1-score': 0.8915662650602411, 'support': 41}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.6666666666666666, 'f1-score': 0.6857142857142857, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.825, 'recall': 0.825, 'f1-score': 0.825, 'support': 80}, 'macro avg': {'precision': 0.6703081232492998, 'recall': 0.6471544715447154, 'f1-score': 0.6487894434882386, 'support': 80}, 'weighted avg': {'precision': 0.8095763305322128, 'recall': 0.825, 'f1-score': 0.8120467584624211, 'support': 80}}",0.776849,300,100,64,100,0.001,0.6,0.6
6,7,0.7088607549667358,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.16666666666666666, 'f1-score': 0.25, 'support': 6}, 'LumA': {'precision': 0.74, 'recall': 0.9024390243902439, 'f1-score': 0.8131868131868132, 'support': 41}, 'LumB': {'precision': 0.42857142857142855, 'recall': 0.35294117647058826, 'f1-score': 0.3870967741935484, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.5183296703296703, 'recall': 0.4690247581208844, 'f1-score': 0.47467210209145694, 'support': 79}, 'weighted avg': {'precision': 0.6661482820976492, 'recall': 0.7088607594936709, 'f1-score': 0.6762190443284768, 'support': 79}}",0.776849,300,100,64,100,0.001,0.6,0.6
7,8,0.7848101258277893,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.8333333333333334, 'recall': 0.8536585365853658, 'f1-score': 0.8433734939759037, 'support': 41}, 'LumB': {'precision': 0.5789473684210527, 'recall': 0.6470588235294118, 'f1-score': 0.6111111111111113, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.6557894736842106, 'recall': 0.6001434720229555, 'f1-score': 0.6099445400650221, 'support': 79}, 'weighted avg': {'precision': 0.7756384632467245, 'recall': 0.7848101265822784, 'f1-score': 0.7726408951054369, 'support': 79}}",0.776849,300,100,64,100,0.001,0.6,0.6
8,9,0.7594936490058899,"{'Basal': {'precision': 0.7222222222222222, 'recall': 1.0, 'f1-score': 0.8387096774193548, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.7708333333333334, 'recall': 0.9024390243902439, 'f1-score': 0.8314606741573034, 'support': 41}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5294117647058824, 'f1-score': 0.6428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6622474747474748, 'recall': 0.5197034911525586, 'f1-score': 0.5197483560296174, 'support': 79}, 'weighted avg': {'precision': 0.7709132463879299, 'recall': 0.759493670886076, 'f1-score': 0.7295692479716226, 'support': 79}}",0.776849,300,100,64,100,0.001,0.6,0.6
9,10,0.797468364238739,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.8125, 'recall': 0.9512195121951219, 'f1-score': 0.8764044943820225, 'support': 41}, 'LumB': {'precision': 0.7692307692307693, 'recall': 0.5882352941176471, 'f1-score': 0.6666666666666667, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6896794871794871, 'recall': 0.5412242945958872, 'f1-score': 0.5514713750668807, 'support': 79}, 'weighted avg': {'precision': 0.8057732878935411, 'recall': 0.7974683544303798, 'f1-score': 0.7728054669457031, 'support': 79}}",0.776849,300,100,64,100,0.001,0.6,0.6
