,0,1,2,3,4
0,121.0,0.0,14.0,0.0,0.0
1,1.0,44.0,6.0,14.0,0.0
2,0.0,4.0,381.0,26.0,4.0
3,0.0,3.0,44.0,129.0,0.0
4,4.0,1.0,11.0,1.0,8.0
