,0,1,2,3,4
0,129.0,3.0,1.0,0.0,2.0
1,3.0,50.0,4.0,8.0,0.0
2,0.0,1.0,385.0,26.0,3.0
3,0.0,4.0,36.0,136.0,0.0
4,3.0,0.0,11.0,1.0,10.0
