,0,1,2,3,4
0,108.0,3.0,13.0,3.0,9.0
1,8.0,22.0,17.0,11.0,7.0
2,5.0,10.0,333.0,44.0,23.0
3,5.0,11.0,86.0,70.0,4.0
4,3.0,1.0,13.0,0.0,8.0
