,0,1,2,3,4
0,106.0,9.0,14.0,7.0,0.0
1,11.0,23.0,16.0,15.0,0.0
2,30.0,25.0,313.0,47.0,0.0
3,13.0,26.0,109.0,28.0,0.0
4,6.0,4.0,10.0,5.0,0.0
