,0,1,2,3,4
0,110.0,3.0,21.0,0.0,2.0
1,9.0,22.0,27.0,7.0,0.0
2,4.0,3.0,378.0,28.0,2.0
3,3.0,8.0,89.0,76.0,0.0
4,2.0,1.0,20.0,0.0,2.0
