,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9274790287017822,0.93192863,300,100,50,100,0.01,0.6,0
1,2,0.9326398968696594,0.93192863,300,100,50,100,0.01,0.6,0
2,3,0.9388971924781799,0.93192863,300,100,50,100,0.01,0.6,0
3,4,0.9407075047492981,0.93192863,300,100,50,100,0.01,0.6,0
4,5,0.9199199080467224,0.93192863,300,100,50,100,0.01,0.6,0
