,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9259989857673645,0.92798454,300,100,50,100,0.01,0.4,0.6
1,2,0.9063892960548401,0.92798454,300,100,50,100,0.01,0.4,0.6
2,3,0.9398906826972961,0.92798454,300,100,50,100,0.01,0.4,0.6
3,4,0.9387145042419434,0.92798454,300,100,50,100,0.01,0.4,0.6
4,5,0.9289289116859436,0.92798454,300,100,50,100,0.01,0.4,0.6
