,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9245190024375916,0.9213978,300,100,50,100,0.01,0.4,0
1,2,0.908865749835968,0.9213978,300,100,50,100,0.01,0.4,0
2,3,0.935916543006897,0.9213978,300,100,50,100,0.01,0.4,0
3,4,0.9222720265388489,0.9213978,300,100,50,100,0.01,0.4,0
4,5,0.9154154062271118,0.9213978,300,100,50,100,0.01,0.4,0
