,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9230389595031738,0.9315491,300,100,50,100,0.01,0.8,0
1,2,0.9301634430885315,0.9315491,300,100,50,100,0.01,0.8,0
2,3,0.9374068379402161,0.9315491,300,100,50,100,0.01,0.8,0
3,4,0.9402092695236206,0.9315491,300,100,50,100,0.01,0.8,0
4,5,0.9269269108772278,0.9315491,300,100,50,100,0.01,0.8,0
