,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8855451345443726,0.9135066,300,100,50,100,0.01,0,0.5
1,2,0.9162951707839966,0.9135066,300,100,50,100,0.01,0,0.5
2,3,0.9185295701026917,0.9135066,300,100,50,100,0.01,0,0.5
3,4,0.9297459125518799,0.9135066,300,100,50,100,0.01,0,0.5
4,5,0.9174174070358276,0.9135066,300,100,50,100,0.01,0,0.5
