,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9215589761734009,0.93275595,300,100,50,100,0.01,0.5,0.6
1,2,0.930658757686615,0.93275595,300,100,50,100,0.01,0.5,0.6
2,3,0.9364132881164551,0.93275595,300,100,50,100,0.01,0.5,0.6
3,4,0.9392127394676208,0.93275595,300,100,50,100,0.01,0.5,0.6
4,5,0.935935914516449,0.93275595,300,100,50,100,0.01,0.5,0.6
