,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9255056977272034,0.93065035,300,100,50,100,0.01,0.2,0.8
1,2,0.9222387075424194,0.93065035,300,100,50,100,0.01,0.2,0.8
2,3,0.942374587059021,0.93065035,300,100,50,100,0.01,0.2,0.8
3,4,0.9402092695236206,0.93065035,300,100,50,100,0.01,0.2,0.8
4,5,0.9229229092597961,0.93065035,300,100,50,100,0.01,0.2,0.8
