,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9220523238182068,0.9296627,300,100,50,100,0.01,0.4,0.4
1,2,0.9291728734970093,0.9296627,300,100,50,100,0.01,0.4,0.4
2,3,0.9279682040214539,0.9296627,300,100,50,100,0.01,0.4,0.4
3,4,0.9441953301429749,0.9296627,300,100,50,100,0.01,0.4,0.4
4,5,0.924924910068512,0.9296627,300,100,50,100,0.01,0.4,0.4
