,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9235323071479797,0.93144923,300,100,50,100,0.01,0.6,0.5
1,2,0.9247152209281921,0.93144923,300,100,50,100,0.01,0.6,0.5
2,3,0.9448584318161011,0.93144923,300,100,50,100,0.01,0.6,0.5
3,4,0.9387145042419434,0.93144923,300,100,50,100,0.01,0.6,0.5
4,5,0.9254254102706909,0.93144923,300,100,50,100,0.01,0.6,0.5
