,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9259989857673645,0.9256584,300,100,50,100,0.01,0.8,0.4
1,2,0.9187716841697693,0.9256584,300,100,50,100,0.01,0.8,0.4
2,3,0.936910092830658,0.9256584,300,100,50,100,0.01,0.8,0.4
3,4,0.9412057995796204,0.9256584,300,100,50,100,0.01,0.8,0.4
4,5,0.9054054021835327,0.9256584,300,100,50,100,0.01,0.8,0.4
