,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9264923334121704,0.93004405,300,100,50,100,0.01,0.5,0.8
1,2,0.9276869893074036,0.93004405,300,100,50,100,0.01,0.5,0.8
2,3,0.9344262480735779,0.93004405,300,100,50,100,0.01,0.5,0.8
3,4,0.9436970353126526,0.93004405,300,100,50,100,0.01,0.5,0.8
4,5,0.9179179072380066,0.93004405,300,100,50,100,0.01,0.5,0.8
