,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.9176122546195984,0.93246347,300,100,50,100,0.01,0.5,0.4
1,2,0.9247152209281921,0.93246347,300,100,50,100,0.01,0.5,0.4
2,3,0.9453551769256592,0.93246347,300,100,50,100,0.01,0.5,0.4
3,4,0.9422022700309753,0.93246347,300,100,50,100,0.01,0.5,0.4
4,5,0.9324324131011963,0.93246347,300,100,50,100,0.01,0.5,0.4
