,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8303030133247375,0.8531772,100,20,200,100,0.01,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8404908180236816,0.8531772,100,20,200,100,0.01,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8711656332015991,0.8531772,100,20,200,100,0.01,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8773006200790405,0.8531772,100,20,200,100,0.01,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8466257452964783,0.8531772,100,20,200,100,0.01,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
