,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8666666746139526,"{'Basal': {'precision': 0.9, 'recall': 0.9642857142857143, 'f1-score': 0.9310344827586207, 'support': 28}, 'Her2': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'LumA': {'precision': 0.8941176470588236, 'recall': 0.9156626506024096, 'f1-score': 0.9047619047619048, 'support': 83}, 'LumB': {'precision': 0.84375, 'recall': 0.75, 'f1-score': 0.7941176470588235, 'support': 36}, 'Normal': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 5}, 'micro avg': {'precision': 0.8666666666666667, 'recall': 0.8666666666666667, 'f1-score': 0.8666666666666667, 'support': 165}, 'macro avg': {'precision': 0.86875, 'recall': 0.7506050575930094, 'f1-score': 0.7526494735825364, 'support': 165}, 'weighted avg': {'precision': 0.8725044563279858, 'recall': 0.8666666666666667, 'f1-score': 0.8595097307470533, 'support': 165}}",0.842045,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8466257452964783,"{'Basal': {'precision': 1.0, 'recall': 0.9259259259259259, 'f1-score': 0.9615384615384615, 'support': 27}, 'Her2': {'precision': 0.5789473684210527, 'recall': 0.8461538461538461, 'f1-score': 0.6875, 'support': 13}, 'LumA': {'precision': 0.8863636363636364, 'recall': 0.9397590361445783, 'f1-score': 0.912280701754386, 'support': 83}, 'LumB': {'precision': 0.8, 'recall': 0.6857142857142857, 'f1-score': 0.7384615384615385, 'support': 35}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.8466257668711656, 'recall': 0.8466257668711656, 'f1-score': 0.8466257668711656, 'support': 163}, 'macro avg': {'precision': 0.6530622009569378, 'recall': 0.6795106187877271, 'f1-score': 0.6599561403508771, 'support': 163}, 'weighted avg': {'precision': 0.8349355681451258, 'recall': 0.8466257668711656, 'f1-score': 0.8372054635172168, 'support': 163}}",0.842045,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8282208442687988,"{'Basal': {'precision': 0.9642857142857143, 'recall': 1.0, 'f1-score': 0.9818181818181818, 'support': 27}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.46153846153846156, 'f1-score': 0.6, 'support': 13}, 'LumA': {'precision': 0.7920792079207921, 'recall': 0.963855421686747, 'f1-score': 0.8695652173913044, 'support': 83}, 'LumB': {'precision': 0.8636363636363636, 'recall': 0.5428571428571428, 'f1-score': 0.6666666666666666, 'support': 35}, 'Normal': {'precision': 0.6, 'recall': 0.6, 'f1-score': 0.6, 'support': 5}, 'micro avg': {'precision': 0.8282208588957055, 'recall': 0.8282208588957055, 'f1-score': 0.8282208588957055, 'support': 163}, 'macro avg': {'precision': 0.8154288285971454, 'recall': 0.7136502052164703, 'f1-score': 0.7436100131752306, 'support': 163}, 'weighted avg': {'precision': 0.8352663706335577, 'recall': 0.8282208588957055, 'f1-score': 0.8148241551282362, 'support': 163}}",0.842045,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8282208442687988,"{'Basal': {'precision': 0.9310344827586207, 'recall': 1.0, 'f1-score': 0.9642857142857143, 'support': 27}, 'Her2': {'precision': 0.75, 'recall': 0.23076923076923078, 'f1-score': 0.3529411764705882, 'support': 13}, 'LumA': {'precision': 0.8555555555555555, 'recall': 0.927710843373494, 'f1-score': 0.8901734104046242, 'support': 83}, 'LumB': {'precision': 0.7297297297297297, 'recall': 0.7714285714285715, 'f1-score': 0.75, 'support': 35}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.2, 'f1-score': 0.25, 'support': 5}, 'micro avg': {'precision': 0.8282208588957055, 'recall': 0.8282208588957055, 'f1-score': 0.8282208588957055, 'support': 163}, 'macro avg': {'precision': 0.7199306202754479, 'recall': 0.6259817291142593, 'f1-score': 0.6414800602321853, 'support': 163}, 'weighted avg': {'precision': 0.8166027567656506, 'recall': 0.8282208588957055, 'f1-score': 0.8098671327816916, 'support': 163}}",0.842045,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8404908180236816,"{'Basal': {'precision': 1.0, 'recall': 0.8888888888888888, 'f1-score': 0.9411764705882353, 'support': 27}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.7692307692307693, 'f1-score': 0.8, 'support': 13}, 'LumA': {'precision': 0.8823529411764706, 'recall': 0.9036144578313253, 'f1-score': 0.8928571428571428, 'support': 83}, 'LumB': {'precision': 0.675, 'recall': 0.7714285714285715, 'f1-score': 0.72, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 5}, 'micro avg': {'precision': 0.8404907975460123, 'recall': 0.8404907975460123, 'f1-score': 0.8404907975460123, 'support': 163}, 'macro avg': {'precision': 0.7781372549019607, 'recall': 0.706632537475911, 'f1-score': 0.7279495798319328, 'support': 163}, 'weighted avg': {'precision': 0.8416786960182846, 'recall': 0.8404907975460123, 'f1-score': 0.8377145950404701, 'support': 163}}",0.842045,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
