,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8727272748947144,"{'Basal': {'precision': 0.9655172413793104, 'recall': 1.0, 'f1-score': 0.9824561403508771, 'support': 28}, 'Her2': {'precision': 0.8888888888888888, 'recall': 0.6153846153846154, 'f1-score': 0.7272727272727274, 'support': 13}, 'LumA': {'precision': 0.9605263157894737, 'recall': 0.8795180722891566, 'f1-score': 0.9182389937106917, 'support': 83}, 'LumB': {'precision': 0.68, 'recall': 0.9444444444444444, 'f1-score': 0.7906976744186047, 'support': 36}, 'Normal': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 5}, 'micro avg': {'precision': 0.8727272727272727, 'recall': 0.8727272727272727, 'f1-score': 0.8727272727272727, 'support': 165}, 'macro avg': {'precision': 0.8989864892115346, 'recall': 0.7278694264236434, 'f1-score': 0.7503997738172469, 'support': 165}, 'weighted avg': {'precision': 0.8957195304527428, 'recall': 0.8727272727272727, 'f1-score': 0.8685390109581446, 'support': 165}}",0.853073,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8527607321739197,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 27}, 'Her2': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'LumA': {'precision': 0.9428571428571428, 'recall': 0.7951807228915663, 'f1-score': 0.8627450980392157, 'support': 83}, 'LumB': {'precision': 0.6590909090909091, 'recall': 0.8285714285714286, 'f1-score': 0.7341772151898734, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 5}, 'micro avg': {'precision': 0.852760736196319, 'recall': 0.852760736196319, 'f1-score': 0.852760736196319, 'support': 163}, 'macro avg': {'precision': 0.8615660809778458, 'recall': 0.9093658149079836, 'f1-score': 0.8793844626458178, 'support': 163}, 'weighted avg': {'precision': 0.8742441427212267, 'recall': 0.852760736196319, 'f1-score': 0.8570800347785306, 'support': 163}}",0.853073,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8527607321739197,"{'Basal': {'precision': 1.0, 'recall': 0.9259259259259259, 'f1-score': 0.9615384615384615, 'support': 27}, 'Her2': {'precision': 1.0, 'recall': 0.15384615384615385, 'f1-score': 0.2666666666666667, 'support': 13}, 'LumA': {'precision': 0.9080459770114943, 'recall': 0.9518072289156626, 'f1-score': 0.9294117647058823, 'support': 83}, 'LumB': {'precision': 0.6888888888888889, 'recall': 0.8857142857142857, 'f1-score': 0.775, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.4, 'f1-score': 0.4444444444444445, 'support': 5}, 'micro avg': {'precision': 0.852760736196319, 'recall': 0.852760736196319, 'f1-score': 0.852760736196319, 'support': 163}, 'macro avg': {'precision': 0.8193869731800767, 'recall': 0.6634587188804055, 'f1-score': 0.675412267471091, 'support': 163}, 'weighted avg': {'precision': 0.8710363632089885, 'recall': 0.852760736196319, 'f1-score': 0.8338441952209545, 'support': 163}}",0.853073,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8220859169960022,"{'Basal': {'precision': 0.9583333333333334, 'recall': 0.8518518518518519, 'f1-score': 0.9019607843137256, 'support': 27}, 'Her2': {'precision': 0.6875, 'recall': 0.8461538461538461, 'f1-score': 0.7586206896551724, 'support': 13}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.891566265060241, 'f1-score': 0.8757396449704141, 'support': 83}, 'LumB': {'precision': 0.6944444444444444, 'recall': 0.7142857142857143, 'f1-score': 0.7042253521126761, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 5}, 'micro avg': {'precision': 0.8220858895705522, 'recall': 0.8220858895705522, 'f1-score': 0.8220858895705522, 'support': 163}, 'macro avg': {'precision': 0.8401485788113696, 'recall': 0.7007715354703307, 'f1-score': 0.7147759608770643, 'support': 163}, 'weighted avg': {'precision': 0.8315132528019531, 'recall': 0.8220858895705522, 'f1-score': 0.8172757954916718, 'support': 163}}",0.853073,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8650306463241577,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9629629629629629, 'f1-score': 0.9454545454545454, 'support': 27}, 'Her2': {'precision': 1.0, 'recall': 0.46153846153846156, 'f1-score': 0.631578947368421, 'support': 13}, 'LumA': {'precision': 0.8367346938775511, 'recall': 0.9879518072289156, 'f1-score': 0.9060773480662982, 'support': 83}, 'LumB': {'precision': 0.8928571428571429, 'recall': 0.7142857142857143, 'f1-score': 0.7936507936507937, 'support': 35}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.4, 'f1-score': 0.5, 'support': 5}, 'micro avg': {'precision': 0.8650306748466258, 'recall': 0.8650306748466258, 'f1-score': 0.8650306748466259, 'support': 163}, 'macro avg': {'precision': 0.8649659863945578, 'recall': 0.7053477892032108, 'f1-score': 0.7553523269080117, 'support': 163}, 'weighted avg': {'precision': 0.8718020950711574, 'recall': 0.8650306748466258, 'f1-score': 0.8541104092659064, 'support': 163}}",0.853073,100,20,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
