,loss,val_loss
0,9306.447274261112,9398.417151542886
1,8788.651697405166,8722.2185661284
2,8722.676994623793,8649.821068416579
3,8673.923485407697,8594.248929458681
4,8649.547059540086,8561.58652588912
5,8633.566678969339,8596.037125719142
6,8611.191295798668,8521.988072862187
7,8595.033821743367,8497.825434345581
8,8586.22258079765,8503.738311895268
9,8577.905052989368,8499.401452994247
10,8566.78406446358,8488.259712506539
11,8562.23057465601,8493.106296172202
12,8556.604556049278,8526.720833878138
13,8549.696508374302,8476.211395135982
14,8543.224787324369,8560.296574676386
15,8543.09098303504,8467.60442681093
16,8534.880082124884,8454.480299179524
17,8531.92838912868,8451.600953680701
18,8528.688033279941,8465.327348653243
19,8522.916495156505,8452.141807907296
20,8521.348605767833,8456.901265036611
21,8520.447410620782,8439.71120309231
22,8516.50320058871,8435.21418998431
23,8515.10592623669,8441.24089835578
24,8510.912057103793,8437.514836395136
25,8507.335127069031,8439.905385803479
26,8505.52767555853,8436.082121142783
27,8503.521621189202,8432.251362692861
28,8500.512009877895,8449.752927644482
29,8501.438098846216,8434.214856008106
30,8496.306147571162,8427.25095817534
31,8497.061560254611,8443.390230697569
32,8494.188109300456,8431.898412983786
33,8494.546456034916,8435.587063202798
34,8489.181231545992,8420.723021950183
35,8489.215021472102,8418.857877467966
36,8486.956866709332,8425.183279125262
37,8482.36645956663,8441.04835823091
38,8484.370424451288,8415.111800062108
39,8483.866856146004,8419.97600884218
40,8480.512959622993,8420.03726668737
41,8479.752642877662,8418.751223767651
42,8478.027695103416,8433.519163506799
43,8475.993194061628,8414.86934288376
44,8475.19078604077,8420.668354880361
45,8474.233095491767,8409.346250653765
46,8474.125861111313,8405.791996273536
47,8468.696399968365,8415.38570541318
48,8468.222327623196,8406.978848636898
49,8467.947913560696,8409.291230141867
50,8465.701434367364,8405.111080919849
51,8466.26559488724,8443.778287624216
52,8466.138051211237,8419.297953713389
53,8464.096974906184,8413.57962661807
54,8462.823855237848,8408.989435555048
55,8460.995858302304,8438.088828370162
56,8461.941095349954,8406.41292862513
57,8460.872613251251,8403.0451057466
58,8459.693710614782,8405.572300356302
59,8457.33226124331,8398.413727445084
60,8457.648837488365,8408.8576057466
61,8454.8180287028,8403.630062598066
62,8455.357442783483,8398.64197952079
63,8456.103706983069,8392.078443710774
64,8452.697767428584,8407.252905171286
65,8452.043689183587,8398.866427497385
66,8452.798893804907,8407.41172120162
67,8452.506104140606,8432.058965579236
68,8451.850486622207,8402.624587310407
69,8448.039590439188,8396.354253154419
70,8448.062044331438,8397.831510280466
71,8447.497542116957,8393.44207023078
72,8446.779460506603,8397.559067730126
73,8445.99711599299,8397.256225075183
74,8443.26034231277,8387.741149646967
75,8442.278580304937,8396.952487578452
76,8442.692792800573,8404.020650823744
77,8443.09190982626,8389.695255295503
78,8439.214514668663,8386.26812156773
79,8441.303103682438,8400.527262029289
80,8441.492007732502,8397.516903929132
81,8439.025797658614,8389.718510966919
82,8438.41568938449,8394.756594861401
83,8438.51738381247,8401.414869492024
84,8437.752494927421,8400.02583191684
85,8437.714788524334,8393.345954416187
86,8436.20067393494,8391.379133024973
87,8435.672149992,8387.013502304524
88,8434.233661838929,8397.212508580675
89,8434.862530590019,8396.019629314853
90,8433.031599535287,8391.44900627615
91,8431.91328025003,8386.187994410304
92,8432.641434976436,8381.638342949136
93,8429.696236109496,8383.413604864018
94,8431.393788317067,8395.15184525366
95,8429.262795764123,8395.503661087867
96,8429.408374597284,8403.119547185539
97,8429.583588704692,8384.94871208159
98,8428.16202801373,8397.483715105256
99,8427.046426149422,8387.368031266344
