,0,1,2,3,4
0,132.0,3.0,1.0,0.0,0.0
1,3.0,47.0,7.0,8.0,0.0
2,0.0,3.0,392.0,16.0,4.0
3,0.0,3.0,53.0,120.0,0.0
4,5.0,1.0,8.0,1.0,10.0
