,0,1,2,3,4
0,105.0,9.0,19.0,3.0,0.0
1,0.0,44.0,12.0,8.0,1.0
2,0.0,5.0,383.0,25.0,2.0
3,0.0,11.0,63.0,102.0,0.0
4,4.0,0.0,11.0,0.0,10.0
