,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7743902206420898,0.71438724,300,100,200,100,0.01,0.5,0
1,2,0.7484662532806396,0.71438724,300,100,200,100,0.01,0.5,0
2,3,0.6564416885375977,0.71438724,300,100,200,100,0.01,0.5,0
3,4,0.6564416885375977,0.71438724,300,100,200,100,0.01,0.5,0
4,5,0.7361963391304016,0.71438724,300,100,200,100,0.01,0.5,0
