,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7682926654815674,0.76960945,300,100,200,100,0.001,0,0.4
1,2,0.7423312664031982,0.76960945,300,100,200,100,0.001,0,0.4
2,3,0.7607361674308777,0.76960945,300,100,200,100,0.001,0,0.4
3,4,0.803680956363678,0.76960945,300,100,200,100,0.001,0,0.4
4,5,0.7730061411857605,0.76960945,300,100,200,100,0.001,0,0.4
