,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8231707215309143,0.7523643,100,20,200,100,0.01,0.6,0.4
1,2,0.7177914381027222,0.7523643,100,20,200,100,0.01,0.6,0.4
2,3,0.7116564512252808,0.7523643,100,20,200,100,0.01,0.6,0.4
3,4,0.7607361674308777,0.7523643,100,20,200,100,0.01,0.6,0.4
4,5,0.7484662532806396,0.7523643,100,20,200,100,0.01,0.6,0.4
