,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7865853905677795,0.75609004,300,100,200,100,0.001,0.6,0
1,2,0.7361963391304016,0.75609004,300,100,200,100,0.001,0.6,0
2,3,0.7239263653755188,0.75609004,300,100,200,100,0.001,0.6,0
3,4,0.803680956363678,0.75609004,300,100,200,100,0.001,0.6,0
4,5,0.7300613522529602,0.75609004,300,100,200,100,0.001,0.6,0
