,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8109756112098694,0.77937305,300,100,200,100,0.001,0.4,0.8
1,2,0.7852760553359985,0.77937305,300,100,200,100,0.001,0.4,0.8
2,3,0.7177914381027222,0.77937305,300,100,200,100,0.001,0.4,0.8
3,4,0.8098159432411194,0.77937305,300,100,200,100,0.001,0.4,0.8
4,5,0.7730061411857605,0.77937305,300,100,200,100,0.001,0.4,0.8
