,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7621951103210449,0.6996783,100,20,200,100,0.01,0.4,0
1,2,0.650306761264801,0.6996783,100,20,200,100,0.01,0.4,0
2,3,0.7177914381027222,0.6996783,100,20,200,100,0.01,0.4,0
3,4,0.7300613522529602,0.6996783,100,20,200,100,0.01,0.4,0
4,5,0.6380367875099182,0.6996783,100,20,200,100,0.01,0.4,0
