,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8109756112098694,0.76833016,300,100,200,100,0.001,0,0
1,2,0.699386477470398,0.76833016,300,100,200,100,0.001,0,0
2,3,0.7791411280632019,0.76833016,300,100,200,100,0.001,0,0
3,4,0.7791411280632019,0.76833016,300,100,200,100,0.001,0,0
4,5,0.7730061411857605,0.76833016,300,100,200,100,0.001,0,0
