,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7743902206420898,0.7377001,300,100,200,100,0.01,0.2,0.8
1,2,0.6932515501976013,0.7377001,300,100,200,100,0.01,0.2,0.8
2,3,0.7239263653755188,0.7377001,300,100,200,100,0.01,0.2,0.8
3,4,0.7484662532806396,0.7377001,300,100,200,100,0.01,0.2,0.8
4,5,0.7484662532806396,0.7377001,300,100,200,100,0.01,0.2,0.8
