,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7621951103210449,0.748758,300,100,200,100,0.001,0.8,0.4
1,2,0.7607361674308777,0.748758,300,100,200,100,0.001,0.8,0.4
2,3,0.7055214643478394,0.748758,300,100,200,100,0.001,0.8,0.4
3,4,0.7791411280632019,0.748758,300,100,200,100,0.001,0.8,0.4
4,5,0.7361963391304016,0.748758,300,100,200,100,0.001,0.8,0.4
