,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7560975551605225,0.7512195,300,100,200,100,0.001,0.8,0.2
1,2,0.7116564512252808,0.7512195,300,100,200,100,0.001,0.8,0.2
2,3,0.7300613522529602,0.7512195,300,100,200,100,0.001,0.8,0.2
3,4,0.7975460290908813,0.7512195,300,100,200,100,0.001,0.8,0.2
4,5,0.7607361674308777,0.7512195,300,100,200,100,0.001,0.8,0.2
