,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.792682945728302,0.76467156,100,20,200,100,0.01,0,0.2
1,2,0.7361963391304016,0.76467156,100,20,200,100,0.01,0,0.2
2,3,0.7239263653755188,0.76467156,100,20,200,100,0.01,0,0.2
3,4,0.803680956363678,0.76467156,100,20,200,100,0.01,0,0.2
4,5,0.7668711543083191,0.76467156,100,20,200,100,0.01,0,0.2
