,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7987805008888245,0.75852907,100,20,200,100,0.01,0.8,0
1,2,0.7361963391304016,0.75852907,100,20,200,100,0.01,0.8,0
2,3,0.7361963391304016,0.75852907,100,20,200,100,0.01,0.8,0
3,4,0.803680956363678,0.75852907,100,20,200,100,0.01,0.8,0
4,5,0.7177914381027222,0.75852907,100,20,200,100,0.01,0.8,0
