,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7865853905677795,0.78063,300,100,200,100,0.001,0,0.5
1,2,0.803680956363678,0.78063,300,100,200,100,0.001,0,0.5
2,3,0.754601240158081,0.78063,300,100,200,100,0.001,0,0.5
3,4,0.7791411280632019,0.78063,300,100,200,100,0.001,0,0.5
4,5,0.7791411280632019,0.78063,300,100,200,100,0.001,0,0.5
