,loss,acc,val_loss,val_acc
0,1.6065742499969657,0.47227534651756287,1.6027518246920054,0.5114504098892212
1,1.5998876356941791,0.5066921710968018,1.5961036545629719,0.5114504098892212
2,1.5934049201057245,0.5066921710968018,1.5897358319231571,0.5114504098892212
3,1.5872039874698647,0.5066921710968018,1.5833032850090785,0.5114504098892212
4,1.5807736382657667,0.5066921710968018,1.5769814999048946,0.5114504098892212
5,1.5747319710642156,0.5066921710968018,1.5707001221998957,0.5114504098892212
6,1.5685536811274279,0.5066921710968018,1.564602298590973,0.5114504098892212
7,1.5626476797957265,0.5066921710968018,1.5586857659216145,0.5114504098892212
8,1.556826865467925,0.5066921710968018,1.5529717807551378,0.5114504098892212
9,1.5512468876391934,0.5066921710968018,1.54718160538273,0.5114504098892212
10,1.5454711230261604,0.5066921710968018,1.5414818780112813,0.5114504098892212
11,1.5401300244304008,0.5066921710968018,1.5357701842111486,0.5114504098892212
12,1.5342771035991254,0.5066921710968018,1.5304389837133976,0.5114504098892212
13,1.5288254989036867,0.5066921710968018,1.5251222412094816,0.5114504098892212
14,1.5224646808540387,0.5066921710968018,1.5197686029754522,0.5114504098892212
15,1.514196705179962,0.5066921710968018,1.5083876338623863,0.5114504098892212
16,1.5037113719870894,0.5066921710968018,1.4736566379780078,0.5114504098892212
17,1.4945792951273873,0.5066921710968018,1.471504742862614,0.5114504098892212
18,1.4850099376237187,0.5066921710968018,1.4533519817672613,0.5114504098892212
19,1.4702933434090697,0.5066921710968018,1.4324176020294654,0.5114504098892212
20,1.4501886588893476,0.5066921710968018,1.4197158176480358,0.5114504098892212
21,1.440559279622357,0.5066921710968018,1.399418054646208,0.5114504098892212
22,1.407292729126108,0.5066921710968018,1.381305935728641,0.5114504098892212
23,1.3907005848437832,0.5066921710968018,1.3669664786972162,0.5114504098892212
24,1.3560447793161892,0.5066921710968018,1.3619271880797756,0.5114504098892212
25,1.3344389264031988,0.5066921710968018,1.3213057791003744,0.5114504098892212
26,1.3126503024000966,0.5066921710968018,1.3017832532183815,0.5114504098892212
27,1.2936418113471446,0.5066921710968018,1.2904371660174305,0.5114504098892212
28,1.2679185053586504,0.5066921710968018,1.2961297972511698,0.5114504098892212
29,1.2778550114048142,0.5066921710968018,1.2730499788095022,0.5114504098892212
30,1.2383164488790597,0.5219885110855103,1.2035247223977825,0.5114504098892212
31,1.2285925726589693,0.533460795879364,1.1625076131966279,0.5190839767456055
32,1.2083556348917361,0.5449330806732178,1.1329795986641453,0.5648854970932007
33,1.2036957351017181,0.5411089658737183,1.1043200410959375,0.5954198241233826
34,1.2243432741092222,0.5564053654670715,1.0932631883912414,0.5877862572669983
35,1.1737543205458165,0.5602294206619263,1.0751806424774286,0.6030534505844116
36,1.1863443853750284,0.5506691932678223,1.0636643444308798,0.5954198241233826
37,1.1616113504989654,0.5793498754501343,1.0490716750385196,0.6106870174407959
38,1.1591276552663479,0.5468451380729675,1.0444547174541094,0.6106870174407959
39,1.1535389614834612,0.552581250667572,1.0662799318328158,0.5877862572669983
40,1.1697250749367374,0.543021023273468,1.090221804516916,0.572519063949585
41,1.1417006721460112,0.5774378776550293,1.0881837392581328,0.572519063949585
42,1.145359795362498,0.5793498754501343,1.1004175384536043,0.572519063949585
43,1.134402620290935,0.5659655928611755,1.0920196348474225,0.572519063949585
44,1.1506318483024436,0.5564053654670715,1.0799129332294901,0.580152690410614
45,1.1241413400460383,0.5946462750434875,1.0754895146566492,0.5877862572669983
46,1.134789164162047,0.57170170545578,1.0796741583875118,0.580152690410614
47,1.163363400426467,0.5583174228668213,1.0820539498147164,0.572519063949585
48,1.103061994220741,0.581261932849884,1.0543356242070672,0.5877862572669983
