,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.488095223903656,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5230769230769231, 'recall': 0.8095238095238095, 'f1-score': 0.6355140186915887, 'support': 42}, 'LumB': {'precision': 0.3684210526315789, 'recall': 0.3888888888888889, 'f1-score': 0.37837837837837834, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.4880952380952381, 'recall': 0.4880952380952381, 'f1-score': 0.4880952380952381, 'support': 84}, 'macro avg': {'precision': 0.1782995951417004, 'recall': 0.23968253968253966, 'f1-score': 0.20277847941399343, 'support': 84}, 'weighted avg': {'precision': 0.34048582995951415, 'recall': 0.4880952380952381, 'f1-score': 0.39883809042687546, 'support': 84}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.5,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5121951219512195, 'recall': 1.0, 'f1-score': 0.6774193548387097, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.10243902439024391, 'recall': 0.2, 'f1-score': 0.13548387096774195, 'support': 84}, 'weighted avg': {'precision': 0.25609756097560976, 'recall': 0.5, 'f1-score': 0.33870967741935487, 'support': 84}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.7023809552192688,"{'Basal': {'precision': 0.9090909090909091, 'recall': 0.7142857142857143, 'f1-score': 0.8, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.75, 'recall': 0.9285714285714286, 'f1-score': 0.8297872340425532, 'support': 42}, 'LumB': {'precision': 0.5555555555555556, 'recall': 0.5555555555555556, 'f1-score': 0.5555555555555556, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.4429292929292929, 'recall': 0.43968253968253973, 'f1-score': 0.4370685579196218, 'support': 84}, 'weighted avg': {'precision': 0.6455627705627706, 'recall': 0.7023809523809523, 'f1-score': 0.6672745694022291, 'support': 84}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.5476190447807312,"{'Basal': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5675675675675675, 'recall': 1.0, 'f1-score': 0.7241379310344828, 'support': 42}, 'LumB': {'precision': 0.25, 'recall': 0.1111111111111111, 'f1-score': 0.15384615384615383, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5476190476190477, 'recall': 0.5476190476190477, 'f1-score': 0.5476190476190477, 'support': 84}, 'macro avg': {'precision': 0.3635135135135135, 'recall': 0.2507936507936508, 'f1-score': 0.22559681697612732, 'support': 84}, 'weighted avg': {'precision': 0.504021879021879, 'recall': 0.5476190476190477, 'f1-score': 0.436702665150941, 'support': 84}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.488095223903656,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.4939759036144578, 'recall': 0.9761904761904762, 'f1-score': 0.656, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.4880952380952381, 'recall': 0.4880952380952381, 'f1-score': 0.4880952380952381, 'support': 84}, 'macro avg': {'precision': 0.09879518072289156, 'recall': 0.19523809523809524, 'f1-score': 0.1312, 'support': 84}, 'weighted avg': {'precision': 0.2469879518072289, 'recall': 0.4880952380952381, 'f1-score': 0.328, 'support': 84}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.612500011920929,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7608695652173914, 'recall': 0.8536585365853658, 'f1-score': 0.8045977011494252, 'support': 41}, 'LumB': {'precision': 0.4117647058823529, 'recall': 0.7777777777777778, 'f1-score': 0.5384615384615384, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6125, 'recall': 0.6125, 'f1-score': 0.6125, 'support': 80}, 'macro avg': {'precision': 0.23452685421994887, 'recall': 0.3262872628726287, 'f1-score': 0.2686118479221927, 'support': 80}, 'weighted avg': {'precision': 0.4825927109974425, 'recall': 0.6125, 'f1-score': 0.5335101679929266, 'support': 80}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7594936490058899,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.7872340425531915, 'recall': 0.9024390243902439, 'f1-score': 0.8409090909090909, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.5294117647058824, 'f1-score': 0.5625, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6399468085106383, 'recall': 0.5197034911525586, 'f1-score': 0.5171350201522615, 'support': 79}, 'weighted avg': {'precision': 0.7473303258820361, 'recall': 0.759493670886076, 'f1-score': 0.7266991247512854, 'support': 79}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.6708860993385315,"{'Basal': {'precision': 0.6666666666666666, 'recall': 0.9230769230769231, 'f1-score': 0.7741935483870968, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6721311475409836, 'recall': 1.0, 'f1-score': 0.8039215686274509, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6708860759493671, 'recall': 0.6708860759493671, 'f1-score': 0.6708860759493671, 'support': 79}, 'macro avg': {'precision': 0.26775956284153, 'recall': 0.38461538461538464, 'f1-score': 0.31562302340290954, 'support': 79}, 'weighted avg': {'precision': 0.4585321989347721, 'recall': 0.6708860759493671, 'f1-score': 0.5446240562374398, 'support': 79}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.6329113841056824,"{'Basal': {'precision': 0.48148148148148145, 'recall': 1.0, 'f1-score': 0.65, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7115384615384616, 'recall': 0.9024390243902439, 'f1-score': 0.7956989247311829, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6329113924050633, 'recall': 0.6329113924050633, 'f1-score': 0.6329113924050633, 'support': 79}, 'macro avg': {'precision': 0.23860398860398863, 'recall': 0.3804878048780488, 'f1-score': 0.2891397849462366, 'support': 79}, 'weighted avg': {'precision': 0.4485105845865339, 'recall': 0.6329113924050633, 'f1-score': 0.5199196951136519, 'support': 79}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.746835470199585,"{'Basal': {'precision': 0.65, 'recall': 1.0, 'f1-score': 0.787878787878788, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8222222222222222, 'recall': 0.9024390243902439, 'f1-score': 0.8604651162790697, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.432905982905983, 'recall': 0.4863701578192252, 'f1-score': 0.44966878083157147, 'support': 79}, 'weighted avg': {'precision': 0.6826625554473655, 'recall': 0.7468354430379747, 'f1-score': 0.7053353672134949, 'support': 79}}",0.6148817,100,20,256,100,0.01,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
